,CL1R,CL7R,CT2BIN,CL2R,MOD,DEMOC,CL5R,COLGRD,FEMALE,CON,SOMCOL,WWWWHITE,CL9R,INDEP,REPUB,AGE65PLM,CL8R,BABS,CD4A_A,COMHS,AGE4049M,WWWBLACK,PTYID3,W12EDUC3,CD8,W2TOTCL,VPROUD,LIB,AGE5059M,AGE3039,STRATA,IDEO3,ADVDEG,W1TRUAM2,DOG4R,CT1A,WWWHOMLN,COMPLET2,CD7_A,SEC8,CENSDIV,PROUD,F2,INCA,GT2,FIP1,EDUCAT4,CL2,CL7,W2CIVLIB,AGE6064M,CL10R,AGE1829,CL4A,FIP2,INCOME,CL5,WWWEDU3,CL6B,WWWAGEC1,X1,CD5A,WWWEDU5,P17_A,CL9,MEANFR,W1STATE,WWWHISP,CL1,LOPROU,W2SECURE,SEC4,B1,CD6,CL8,RAC3,W12RACE4,WWWRACE3,WWWAGE,CLPROP,WWWRACE4,POLINT,NEWRACE,MNDOG,V1_B,B2,LTHS,FIPCOM,IWER3,DOG2R,WWWBRNUS,DOG5R,DOG6R,DOG3R,RI2_A,DOG1R,DG2,P1,DG3,CL10,W3IWER4_A
626,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,0.20000000000000018,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.20000000000000018,1.0,-0.9999999999999999,1.0,-1.0,0.75,1.0,0.29032258064516125,-1.0,1.0,-1.0,0.75,0.1428571428571428,1.0,0.1428571428571428,-0.9999999999999999,-0.09090909090909083,-1.0,1.0,-1.0,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.5,0.9999999999999998,-0.5,1.0,0.5,0.0,-0.9999999999999999,-0.46666666666666656,0.962962962962963,-1,-1.0,-1.0,0.40000000000000013,-0.9999999999999999,-1.0,-0.11111111111111116,-0.9999999999999999,-1.0,-0.9999999999999999,-1,0.6119402985074629,-0.15492957746488512,-0.9999999999999999,1.0,-1.0,-0.1666666666666501,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,0.0,1.0,-1.0,-0.75,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,0.1428571428571428,1
1534,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,1.0000000000000004,1.0000000000000002,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-1.0,0.75,-0.33333333333333326,-0.3548387096774195,-1.0,1.0,-1.0,0.0,-0.9999999999999999,1.0,0.1428571428571428,-0.9999999999999999,0.8181818181818183,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-0.25,0.1428571428571428,1.0,0.5,-0.33333333333333326,1.0,1.0,0.5,0.75,0.1428571428571428,-0.19999999999999973,0.40740740740740744,-1,0.0,-1.0,-0.6000000000000001,-0.33333333333333326,0.0,0.33333333333333326,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.5820895522388059,0.9999999999999998,-0.9999999999999999,0.3333333333333335,-1.0,-0.91666666666665,-0.75,1.0,-1.0,0.9999999999999999,0.0,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-0.25,-1.0,-0.25,0.1428571428571428,1
910,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.19999999999999996,-1.0,-0.33333333333333326,-1.0,1.0,-0.75,1.0,0.9354838709677418,-1.0,1.0,-1.0,0.0,0.1428571428571428,1.0,-0.9999999999999999,0.1428571428571428,0.09090909090909105,1.0,1.0,-1.0,0.0,-0.9999999999999999,0.75,-0.9999999999999999,1.0,0.0,0.6666666666666667,-0.5,1.0,1.0,-0.75,0.1428571428571428,-0.9999999999999999,-0.7407407407407407,-1,-1.0,-1.0,0.19999999999999996,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1,0.22388059701492535,-0.4366197183099234,-0.9999999999999999,-0.9999999999999999,-1.0,-0.75,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,-1.0,1.0,-1.0,-0.75,-0.75,-1.0,-0.75,-0.25,-1.0,-0.5,0.1428571428571428,1
943,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-0.9999999999999999,0.6363636363636365,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.20000000000000018,-0.5,-0.33333333333333326,-1.0,-1.0,-0.75,-0.9999999999999999,0.9999999999999998,-1.0,0.3333333333333335,-1.0,-1.0,0.7142857142857144,0.3333333333333335,0.1428571428571428,0.1428571428571428,0.09090909090909105,-1.0,-1.0,-1.0,0.0,-0.9999999999999999,-0.25,-0.9999999999999999,0.0,-1.0,0.33333333333333326,-0.5,1.0,0.0,-0.75,0.1428571428571428,-0.06666666666666665,0.9259259259259258,-1,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1.0,-0.7777777777777778,0.1428571428571428,-1.0,-0.9999999999999999,-1,0.13432835820895517,-0.15492957746488512,-0.9999999999999999,1.0,-1.0,0.6666666666666501,-1.0,-0.9999999999999999,-1.0,0.7142857142857141,-1.0,0.0,1.0,-0.25,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,1
1052,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,0.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.6000000000000001,0.5,1.0,-1.0,1.0,0.0,-0.9999999999999999,-0.3548387096774195,-1.0,0.3333333333333335,-1.0,0.0,0.1428571428571428,-0.33333333333333326,0.1428571428571428,0.1428571428571428,0.2727272727272727,-1.0,1.0,-1.0,0.5,-0.9999999999999999,-0.25,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,0.1428571428571428,-0.06666666666666665,-0.37037037037037035,-1,0.0,-1.0,0.0,-0.33333333333333326,-1.0,-0.11111111111111116,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.19402985074626855,0.6901408450704831,-0.9999999999999999,0.3333333333333335,-1.0,0.3333333333333499,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,0.0,1.0,-1.0,-0.75,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1428571428571428,1
894,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-0.5999999999999999,1.0000000000000002,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.6000000000000001,-1.0,1.0,-1.0,-1.0,0.75,-0.9999999999999999,-0.3548387096774195,-1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.09090909090909105,-1.0,1.0,-1.0,0.5,0.1428571428571428,-0.5,-0.9999999999999999,0.0,0.5,-0.33333333333333326,0.0,1.0,-0.5,0.0,0.1428571428571428,0.6000000000000001,-0.37037037037037035,-1,0.0,-1.0,0.19999999999999996,-0.33333333333333326,-1.0,-0.11111111111111116,-0.9999999999999999,-1.0,-0.9999999999999999,-1,-0.5820895522388059,-0.15492957746488512,-0.9999999999999999,1.0,-1.0,0.25,-0.75,-0.9999999999999999,-1.0,-0.1428571428571429,-1.0,-0.25,1.0,-0.75,-0.25,0.0,-1.0,0.0,-0.75,-1.0,-1.0,0.1428571428571428,1
2424,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,0.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,1.0,0.41935483870967727,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,1.0,-1.0,0.5,-0.9999999999999999,-0.25,0.1428571428571428,0.0,0.5,0.9999999999999998,-0.5,-1.0,-0.5,0.0,0.1428571428571428,-0.7333333333333333,0.7407407407407407,1,0.0,-1.0,-0.19999999999999996,1.0,0.0,-0.7777777777777778,0.1428571428571428,-1.0,0.3333333333333335,-1,0.46268656716417933,0.49295774647888013,0.3333333333333335,-0.33333333333333326,-1.0,-0.5,-0.75,-0.9999999999999999,-1.0,0.9999999999999999,-1.0,-0.75,1.0,-0.25,-0.75,-0.75,-1.0,-1.0,-0.5,-1.0,-0.5,0.1428571428571428,1
2508,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-0.9999999999999999,1.0,-1.0,-0.75,-0.9999999999999999,0.41935483870967727,-1.0,0.3333333333333335,0.0,0.0,-0.9999999999999999,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,-0.2727272727272727,-1.0,1.0,-1.0,0.0,-0.9999999999999999,-0.5,-0.9999999999999999,0.0,-1.0,0.9999999999999998,1.0,-1.0,-0.5,-0.75,-0.9999999999999999,0.06666666666666687,0.7407407407407407,1,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,-0.11111111111111116,0.1428571428571428,-1.0,0.3333333333333335,-1,0.46268656716417933,-0.5211267605633589,0.3333333333333335,0.3333333333333335,-1.0,0.25,-1.0,-0.9999999999999999,-1.0,0.9999999999999999,0.0,0.0,1.0,-0.75,0.0,-0.75,-1.0,0.0,-1.0,-1.0,-0.5,0.1428571428571428,1
277,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.20000000000000018,-0.5,1.0,-1.0,-1.0,0.75,-0.9999999999999999,-0.3548387096774195,-1.0,1.0,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,1.0000000000000002,-1.0,1.0,-1.0,0.5,0.1428571428571428,-0.25,0.1428571428571428,0.0,0.5,0.33333333333333326,1.0,1.0,-0.5,0.0,0.1428571428571428,0.4666666666666668,-0.37037037037037035,-1,0.0,-1.0,-0.8,-0.33333333333333326,-1.0,-0.11111111111111116,0.1428571428571428,0.0,-0.33333333333333326,0,0.13432835820895517,0.9718309859155216,-0.33333333333333326,0.3333333333333335,0.0,0.4166666666666501,-1.0,-0.9999999999999999,-1.0,-0.1428571428571429,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.1428571428571428,1
1103,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,0.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,-0.33333333333333326,-0.29032258064516125,-1.0,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,0.7142857142857144,0.1428571428571428,0.2727272727272727,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.0,-0.9999999999999999,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.1428571428571428,-0.06666666666666665,-0.03703703703703698,-1,0.0,-1.0,0.0,-0.33333333333333326,-1.0,-0.7777777777777778,0.1428571428571428,-1.0,-0.9999999999999999,-1,0.34328358208955234,0.12676056338040653,-0.9999999999999999,0.3333333333333335,-1.0,0.25,-0.75,-0.9999999999999999,-1.0,0.9999999999999999,0.0,0.0,1.0,-0.75,-0.25,0.0,-1.0,-0.25,-1.0,-1.0,-1.0,0.1428571428571428,1
508,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,-1.0,0.20000000000000018,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6000000000000001,0.0,-0.33333333333333326,-1.0,-1.0,0.75,-0.9999999999999999,0.29032258064516125,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.09090909090909105,-1.0,1.0,-1.0,0.5,1.0,-0.75,-0.9999999999999999,-1.0,0.5,0.9999999999999998,0.0,1.0,-1.0,-0.75,0.1428571428571428,0.0,0.8518518518518519,-1,0.0,-1.0,0.19999999999999996,-0.9999999999999999,-1.0,-0.11111111111111116,-0.9999999999999999,0.0,-0.33333333333333326,0,0.5522388059701493,-0.15492957746488512,-0.33333333333333326,0.3333333333333335,0.0,0.75,-0.25,-0.9999999999999999,1.0,-0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,-1.0,-1.0,0.1428571428571428,1
391,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,0.0,0.20000000000000018,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.75,-0.33333333333333326,-0.935483870967742,-1.0,0.3333333333333335,0.0,0.0,-0.9999999999999999,0.3333333333333335,-0.9999999999999999,0.7142857142857144,0.2727272727272727,-1.0,1.0,-1.0,0.0,-0.9999999999999999,-0.75,0.1428571428571428,0.0,0.5,0.9999999999999998,1.0,1.0,0.0,0.0,0.1428571428571428,0.06666666666666687,0.2962962962962963,-1,0.0,-1.0,0.0,-0.9999999999999999,-1.0,-0.11111111111111116,0.1428571428571428,0.0,-0.33333333333333326,0,0.5223880597014925,0.40845070422544505,-0.33333333333333326,0.3333333333333335,0.0,0.0,-0.75,-0.9999999999999999,-1.0,0.9999999999999999,0.0,-0.75,1.0,-0.75,-0.25,-0.25,-1.0,0.0,-0.5,-1.0,-0.75,0.1428571428571428,1
1310,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,0.0,-0.9999999999999999,0.8181818181818183,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-0.19999999999999996,-0.5,0.3333333333333335,-1.0,-1.0,0.75,-0.33333333333333326,0.29032258064516125,-1.0,0.3333333333333335,-1.0,0.0,0.7142857142857144,0.3333333333333335,0.1428571428571428,-0.9999999999999999,0.2727272727272727,-1.0,1.0,-1.0,0.5,-0.9999999999999999,0.5,-0.9999999999999999,0.0,0.5,-0.33333333333333326,-0.5,1.0,0.0,0.0,-0.9999999999999999,-0.33333333333333326,0.962962962962963,-1,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-0.11111111111111116,-0.9999999999999999,-1.0,-0.9999999999999999,-1,-0.4925373134328357,-0.15492957746488512,-0.9999999999999999,0.3333333333333335,-1.0,-0.83333333333335,-0.75,-0.9999999999999999,-1.0,0.7142857142857141,0.0,-1.0,1.0,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,-1.0,-0.5,0.1428571428571428,1
1764,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.5,1.0,-1.0,-1.0,-0.75,-0.33333333333333326,0.29032258064516125,-1.0,0.3333333333333335,-1.0,0.0,0.1428571428571428,1.0,-0.9999999999999999,-0.9999999999999999,0.2727272727272727,-1.0,1.0,-1.0,0.5,-0.9999999999999999,0.75,-0.9999999999999999,1.0,0.5,0.33333333333333326,1.0,1.0,0.5,-0.75,0.1428571428571428,0.3333333333333335,0.8518518518518519,-1,-1.0,-1.0,0.0,-0.9999999999999999,-1.0,-0.7777777777777778,0.1428571428571428,-1.0,-0.9999999999999999,-1,0.13432835820895517,0.23943661971832042,-0.9999999999999999,0.3333333333333335,-1.0,0.0,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,0.0,1.0,-1.0,-0.75,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571428,1
650,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,-1.0,-1.0,0.75,0.3333333333333335,-0.29032258064516125,-1.0,1.0,-1.0,0.0,-0.9999999999999999,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,1.0,-1.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,0.0,0.5,-0.33333333333333326,0.0,1.0,-0.5,0.0,0.1428571428571428,-0.5999999999999999,-0.03703703703703698,-1,0.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-0.11111111111111116,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.4626865671641791,0.6901408450704831,-0.9999999999999999,0.3333333333333335,-1.0,-0.5,-0.75,-0.9999999999999999,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-0.75,-0.75,-0.75,-1.0,-0.25,-0.25,-1.0,-0.5,0.1428571428571428,1
3238,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,0.0,1.0,-0.9999999999999999,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.5,1.0,-1.0,-1.0,0.0,-0.33333333333333326,-0.935483870967742,-1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,1.0,0.1428571428571428,-0.9999999999999999,0.6363636363636365,-1.0,1.0,-1.0,0.5,-0.9999999999999999,-0.5,-0.9999999999999999,1.0,0.5,0.9999999999999998,-0.5,1.0,1.0,-0.75,0.1428571428571428,0.19999999999999996,0.5185185185185184,-1,-1.0,1.0,-0.4,-0.9999999999999999,-1.0,-0.11111111111111116,0.1428571428571428,-1.0,-0.9999999999999999,-1,0.91044776119403,0.7464788732394403,-0.9999999999999999,-0.33333333333333326,-1.0,0.5,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,0.0,1.0,-0.25,-0.75,-0.25,-1.0,0.0,-1.0,0.0,-0.75,0.1428571428571428,1
1035,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1.0,-0.9999999999999999,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.19999999999999996,-1.0,-0.9999999999999999,-1.0,-1.0,0.75,0.3333333333333335,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,-0.9999999999999999,0.2727272727272727,-1.0,1.0,-1.0,0.75,-0.9999999999999999,0.75,0.1428571428571428,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.1428571428571428,-0.5999999999999999,-0.11111111111111116,-1,0.0,1.0,0.0,-0.9999999999999999,0.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.31343283582089554,0.6901408450704831,-0.9999999999999999,1.0,-1.0,-0.91666666666665,-0.75,0.1428571428571428,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-0.25,0.5,-0.25,0.1428571428571428,1
1936,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1.0,-0.9999999999999999,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.75,0.3333333333333335,0.29032258064516125,-1.0,1.0,-1.0,0.75,0.7142857142857144,1.0,-0.9999999999999999,0.1428571428571428,0.2727272727272727,-1.0,1.0,-1.0,-1.0,0.1428571428571428,0.75,0.1428571428571428,1.0,0.5,0.0,0.5,1.0,1.0,0.75,0.1428571428571428,-0.46666666666666656,0.33333333333333326,-1,-1.0,1.0,0.0,-0.33333333333333326,0.0,0.33333333333333326,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.19402985074626855,0.23943661971832042,-0.9999999999999999,1.0,-1.0,-0.75,-0.75,0.1428571428571428,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-1.0,-0.75,-0.75,-1.0,-0.75,-0.25,0.0,-0.5,0.1428571428571428,1
1785,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,0.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.5,1.0,-1.0,-1.0,0.75,1.0,0.29032258064516125,-1.0,1.0,-1.0,0.0,0.1428571428571428,0.3333333333333335,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,1.0,-1.0,0.5,0.1428571428571428,0.75,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,-0.19999999999999973,0.33333333333333326,-1,-1.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1.0,0.5555555555555554,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.22388059701492535,0.49295774647888013,-0.9999999999999999,0.3333333333333335,-1.0,-0.4166666666666501,-1.0,-0.9999999999999999,-1.0,-0.1428571428571429,-1.0,-0.75,1.0,-1.0,-0.75,-1.0,-1.0,0.0,-0.5,-1.0,-0.25,0.1428571428571428,1
1705,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,0.0,1.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,1.0,-0.935483870967742,-1.0,1.0,-1.0,0.0,-0.9999999999999999,1.0,0.1428571428571428,-0.9999999999999999,0.6363636363636365,-1.0,1.0,-1.0,0.0,-0.9999999999999999,0.75,0.1428571428571428,1.0,0.5,0.0,-0.5,1.0,1.0,-0.75,0.1428571428571428,-0.7333333333333333,0.2962962962962963,-1,-1.0,-1.0,-0.4,-0.33333333333333326,0.0,-0.7777777777777778,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.22388059701492535,0.7464788732394403,-0.9999999999999999,0.3333333333333335,-1.0,-0.4166666666666501,-0.75,0.1428571428571428,-1.0,0.9999999999999999,0.0,-1.0,1.0,-1.0,-0.25,-0.75,-1.0,-0.25,-0.25,-1.0,-0.5,0.1428571428571428,1
1864,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-0.9999999999999999,1.0000000000000002,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.75,0.3333333333333335,-0.3548387096774195,1.0,1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-0.9999999999999999,0.8181818181818183,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.75,0.1428571428571428,1.0,0.5,-0.33333333333333326,0.5,1.0,0.5,0.75,0.1428571428571428,-0.5999999999999999,-0.40740740740740744,-1,0.0,-1.0,-0.6000000000000001,-0.33333333333333326,0.0,-0.11111111111111116,0.1428571428571428,-1.0,-0.9999999999999999,-1,-0.5522388059701493,0.9999999999999998,-0.9999999999999999,0.3333333333333335,-1.0,-0.4166666666666501,-0.75,-0.9999999999999999,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-0.25,-0.25,-0.5,-1.0,0.1428571428571428,1
2845,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,0.0,-0.9999999999999999,1.0000000000000002,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.5,-0.33333333333333326,-1.0,-1.0,0.75,-0.33333333333333326,0.41935483870967727,-1.0,0.3333333333333335,-1.0,0.0,0.1428571428571428,0.3333333333333335,0.1428571428571428,0.1428571428571428,0.4545454545454546,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-0.25,0.1428571428571428,0.0,-1.0,0.9999999999999998,1.0,1.0,0.0,0.0,0.1428571428571428,0.4666666666666668,-0.2222222222222222,-1,0.0,-1.0,-0.19999999999999996,-0.9999999999999999,-1.0,0.5555555555555554,-0.9999999999999999,0.0,-0.33333333333333326,0,0.3731343283582089,0.49295774647888013,-0.33333333333333326,0.3333333333333335,0.0,0.75,-1.0,-0.9999999999999999,-1.0,0.4285714285714285,0.0,0.0,1.0,-0.25,0.0,-0.25,-1.0,0.0,-1.0,-1.0,-0.75,0.1428571428571428,1
