,WWWSEX,WWWWHITE,W12EDUC3,AGE65PLM,WWWBLACK,AGE4049M,W1FIPCOM,AGE5059M,W2TOTCL,AGE3039,W2FIPCOM,WWWHOMLN,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,WWWHISP,CENSDIV,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,USAWT2CC,USAWT2NC,RACWT1RV,W2MISSCL,USAWT2RC,USAWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
1222,-1,1,-1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.9999999999999998,-0.5,-0.09090909090909094,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.726027397260274,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4685752005367573,-1.0,-0.5268560869151517,-0.8,-0.32981102763228676,-0.5958336625616671,-0.7351660287109958,-0.6495397969941458,-1.0,1
1928,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.2727272727272727,-1,0.41935483870967727,1.0,0.33333333333333326,0.5,0.4181818181818182,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.12328767123287654,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9032936798675857,-0.90326306368351,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9518066924327092,-1.0,-1.0,1
1760,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.8181818181818181,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,0.9272727272727272,-1.0,1.0,1.0000000000000002,-0.9999999999999999,1.0,-1,-1.0,-0.12328767123287676,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.6066630626377473,-0.6057063420836306,-1.0,-0.8,-1.0,-1.0,-0.8039817048779889,-1.0,-0.5,1
1354,-1,1,0.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,0.8181818181818183,1.0,0.7142857142857141,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,0.41935483870967727,0.0,-0.33333333333333326,0.0,-0.23636363636363644,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.6164383561643836,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6964864818638481,-1.0,-0.5411093078074358,-0.6000000000000001,-0.6167076495208121,-0.6080089689017064,-0.8487449392103843,-0.799565912752872,-1.0,1
1861,1,1,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,-1,-0.3548387096774195,0.0,0.0,-0.5,0.38181818181818183,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8019404990536654,-0.8000845480278674,-1.0,-0.8,-1.0,-1.0,-0.9012976356389552,-1.0,-1.0,1
1114,1,1,0.0,-1.0,-1,-1.0,0.9999999999999999,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.33333333333333326,0.0,0.38181818181818183,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,0.06849315068493156,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.7353395694624629,-1.0,-0.6370052732785076,-0.8,-0.6664787273663297,-0.689924682213511,-0.8681072600806342,-0.825592575030006,-1.0,1
3238,1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-1,-0.935483870967742,1.0,0.9999999999999998,1.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.8082191780821917,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8251138817581017,-0.8264867579218329,-1.0,-0.8,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,1
1579,1,1,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.2727272727272727,-1,-0.935483870967742,-1.0,0.0,-1.0,0.49090909090909074,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.36986301369863006,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8805078865210465,-0.8818909547790768,-1.0,-0.8,-1.0,-1.0,-0.9404514599575401,-1.0,-1.0,1
1226,1,1,-1.0,-1.0,-1,1.0,0.4285714285714285,-1.0,0.8181818181818183,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,-1,0.29032258064516125,0.0,0.0,-0.5,-0.5636363636363637,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.3150684931506851,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9307541225166198,-1.0,-0.9314232402808539,-0.6000000000000001,-0.9126266941265112,-0.9414207452689884,-0.9654915225110956,-0.9543101009174438,-1.0,1
147,-1,1,-1.0,-1.0,-1,1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,-0.9999999999999999,1.0,1.0000000000000002,-1,0.9354838709677418,-1.0,0.0,-1.0,0.23636363636363633,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.17808219178082196,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9913165533698877,-1.0,-0.9867248197570767,-0.8,-0.9892008390372456,-0.9886601500531939,-0.9956726301484949,-0.9943528224137484,-1.0,1
1145,1,1,0.0,-1.0,-1,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,1.0000000000000002,-1,-0.935483870967742,0.0,0.0,0.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.8181818181818181,-0.9999999999999999,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.5247936768831005,-1.0,-0.45927116238639165,-0.8,-0.4028532703641018,-0.5381016477191073,-0.7631823395148916,-0.6877355899290019,-1.0,1
2163,1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,-0.4545454545454545,-1,0.41935483870967727,1.0,0.9999999999999998,0.5,0.709090909090909,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.726027397260274,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9981848746041003,-0.9981842999549088,-1.0,-0.8,-1.0,-1.0,-0.999095437647143,-1.0,-1.0,1
1911,1,1,0.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.09090909090909083,-1,-0.3548387096774195,0.0,0.9999999999999998,0.0,-0.4181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8769824668317774,-0.8769435207997593,-1.0,-0.8,-1.0,-1.0,-0.938694577520677,-1.0,-1.0,1
1700,-1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,-0.09090909090909083,-1,-0.3548387096774195,1.0,0.9999999999999998,1.0,0.9636363636363636,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.36986301369863006,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6408051326193833,-0.6398552837000211,-1.0,-0.8,-1.0,-1.0,-0.8209963041034829,-1.0,-1.0,1
1908,1,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,-0.09090909090909083,-1,0.29032258064516125,0.0,-0.33333333333333326,-0.5,-0.1636363636363637,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.589041095890411,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.598431636030156,-0.597795168842977,-1.0,-0.8,-1.0,-1.0,-0.79987959786305,-1.0,-1.0,1
1028,-1,1,1.0,1.0,-1,-1.0,0.4285714285714285,-1.0,0.2727272727272727,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,1.0,1.0,-0.6363636363636362,-1,0.9354838709677418,1.0,0.9999999999999998,0.5,0.1272727272727272,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,0.5890410958904109,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8330574992545925,-1.0,-0.7638549617671629,0.0,-0.7904176769384413,-0.7982815110427968,-0.9168047003189473,-0.890403652529308,-1.0,1
1192,-1,1,-1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-0.4545454545454545,-1,-0.3548387096774195,-1.0,0.6666666666666667,-1.0,0.38181818181818183,1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4685752005367573,-1.0,-0.5268560869151517,-0.8,-0.32981102763228676,-0.5958336625616671,-0.7351660287109958,-0.6495397969941458,-1.0,1
2991,1,-1,1.0,-1.0,1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.4545454545454546,-1,0.29032258064516125,1.0,0.0,0.5,-0.1636363636363637,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.20547945205479468,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9819992180759718,-0.9838876853770161,-1.0,-0.6000000000000001,-1.0,-1.0,-0.97963654029002,-1.0,-1.0,1
3191,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.8181818181818183,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.2727272727272727,1,-0.935483870967742,-1.0,-0.33333333333333326,-1.0,0.19999999999999996,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.6712328767123288,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.44339941010422657,-0.6388021502276822,-1.0,-0.6000000000000001,-1.0,-1.0,-0.35631360119504096,-1.0,-1.0,1
592,-1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.4545454545454546,-1,0.29032258064516125,1.0,0.0,1.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.3150684931506851,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8403515830341746,-1.0,-0.8044681944481478,-0.8,-0.7961239849876027,-0.8329739186807676,-0.9204396853180424,-0.893387637584043,-1.0,1
1736,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-1.0,0.6363636363636365,-1,-0.3548387096774195,1.0,-0.33333333333333326,1.0,0.38181818181818183,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.5616438356164384,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9466632250817185,-0.9465108665413384,-1.0,-0.8,-1.0,-1.0,-0.9734197765484859,-1.0,-1.0,1
869,1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.2727272727272727,-1,0.41935483870967727,1.0,-0.33333333333333326,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.5068493150684932,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8075897381683086,-1.0,-0.8080816662900032,-0.8,-0.757527352072982,-0.8360605983131952,-0.9041129171820357,-0.8732043991777204,-1.0,1
1749,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-0.3548387096774195,0.0,0.33333333333333326,0.0,0.38181818181818183,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.09589041095890405,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6665657570298127,-0.663799256556423,-1.0,-0.6000000000000001,-1.0,-1.0,-0.8338340348084476,-1.0,-1.0,1
3012,-1,-1,0.0,1.0,1,-1.0,-1.0,-1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,-0.3548387096774195,0.0,0.9999999999999998,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,0.6712328767123286,0.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.9952744065912713,-0.9967744005240159,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9946541527256327,-1.0,-1.0,1
2515,-1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.8181818181818183,-1,0.41935483870967727,0.0,0.33333333333333326,0.0,0.709090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.013698630136986134,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9940407478138095,-0.9940262530168354,-1.0,-0.8,-1.0,-1.0,-0.9970302243628304,-1.0,-1.0,1
1882,1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,0.4545454545454546,-1,-0.29032258064516125,1.0,0.9999999999999998,1.0,0.018181818181818077,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.5068493150684932,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8525273119081194,-0.8521060505266052,-1.0,-0.8,-1.0,-1.0,-0.9265074236590992,-1.0,-1.0,1
2331,1,-1,-1.0,-1.0,1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.09090909090909083,-1,0.41935483870967727,-1.0,0.0,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.09090909090909105,-0.33333333333333326,-1.0,0,-1.0,-0.28767123287671237,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.990528768278157,-0.9889951206800031,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9890468979911196,-1.0,-1.0,1
932,-1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,0.8181818181818183,1.0,-0.1428571428571429,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.09090909090909105,-1,0.41935483870967727,1.0,-0.33333333333333326,0.5,-0.8545454545454545,-1.0,-0.9999999999999999,-0.09090909090909083,-0.9999999999999999,-1.0,-1,-1.0,-0.5342465753424658,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9069798643983591,-1.0,-0.886072186542616,-0.6000000000000001,-0.8812103813944144,-0.9026812227231042,-0.95364369155134,-0.9378816489558323,-1.0,1
1490,1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0,0.09090909090909105,-1,-0.935483870967742,1.0,0.6666666666666667,1.0,0.49090909090909074,1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,0.17808219178082196,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.11569590460598655,-0.1226377935691374,-1.0,-0.8,-1.0,-1.0,-0.559309679098825,-1.0,-1.0,1
1465,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,1.0,0.8181818181818183,-1.0,0.9999999999999999,-1.0,-0.6,-1.0,1.0,1.0,0.4545454545454546,-1,0.29032258064516125,1.0,0.33333333333333326,0.5,0.5999999999999999,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,0.041095890410958846,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6549600085380827,-1.0,-0.6558421593823035,-0.6000000000000001,-0.5651855593668584,-0.7060154213201927,-0.8280503444991054,-0.7726235980939138,-1.0,1
1728,1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,-0.3548387096774195,1.0,0.33333333333333326,0.5,-0.4181818181818182,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.12328767123287676,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9199929649247192,-0.919764421764694,-1.0,-0.8,-1.0,-1.0,-0.9601287315694895,-1.0,-1.0,1
1437,1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0000000000000002,1.0,0.9999999999999999,-1.0,0.20000000000000018,-1.0,1.0,1.0,0.8181818181818183,-1,-0.935483870967742,1.0,-0.33333333333333326,0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9021466647979903,-1.0,-0.9013870126057938,-0.8,-0.8776933777685142,-0.915763367472914,-0.9512350808776194,-0.9360425112564891,-1.0,1
1440,-1,1,1.0,-1.0,-1,-1.0,0.9999999999999999,1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.4545454545454546,-1,0.41935483870967727,1.0,0.33333333333333326,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.013698630136986134,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6112319957327619,-1.0,-0.5238505256747752,-0.8,-0.5035311155560345,-0.5932662689106007,-0.8062586191231811,-0.7403827976852153,-1.0,1
1756,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,1.0,-0.33333333333333326,1.0,0.6363636363636365,1,0.9354838709677418,0.0,-1.0,-0.5,0.23636363636363633,-1.0,0.3333333333333335,-0.4545454545454545,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.1600948468262573,0.13040080726435965,-1.0,-0.8,-1.0,-1.0,0.3416034545803428,-1.0,-1.0,1
1759,1,1,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,1.0,1.0,-0.4545454545454545,-1,0.29032258064516125,1.0,0.9999999999999998,0.5,-0.5636363636363637,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.45205479452054775,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8003477054081432,-0.800284497632294,-1.0,-0.8,-1.0,-1.0,-0.9005038716538399,-1.0,-1.0,1
2166,1,-1,-1.0,-1.0,-1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.6363636363636362,1,0.9999999999999998,-1.0,0.0,-1.0,-0.8181818181818182,-1.0,0.3333333333333335,0.6363636363636365,0.3333333333333335,-1.0,-1,-1.0,-0.20547945205479468,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9906150560963419,-0.9905190362077101,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9891466864139851,-1.0,-1.0,1
3194,-1,1,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,1.0,1.0,0.09090909090909105,-1,0.41935483870967727,1.0,-1.0,0.5,0.709090909090909,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.8356164383561644,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.4093276170623027,-0.4012422716428985,-1.0,-0.8,-1.0,-1.0,-0.7056401713617195,-1.0,-1.0,1
2317,-1,1,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,0.29032258064516125,1.0,0.0,0.5,-0.6000000000000001,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9885555379679205,-0.9883988818734123,-1.0,-0.8,-1.0,-1.0,-0.9942966863189987,-1.0,-1.0,1
2864,-1,-1,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1,0.35483870967741926,1.0,0.6666666666666667,1.0,-1.0,1.0,1.0,-0.6363636363636362,-0.33333333333333326,1.0,0,-1.0,0.26027397260273966,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.997573890912236,-0.9975406814198358,-1.0,-0.8,-1.0,-1.0,-0.9987909557379605,-1.0,-0.5,1
2904,-1,-1,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.4545454545454546,-1,0.29032258064516125,-1.0,0.33333333333333326,-1.0,-0.5636363636363637,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,0.06849315068493156,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8521616525425679,-0.867245197465943,-1.0,-0.8,-1.0,-1.0,-0.8327572521714964,-1.0,-1.0,1
1225,1,1,0.0,-1.0,-1,-1.0,0.4285714285714285,1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.4545454545454546,-1,0.29032258064516125,0.0,0.33333333333333326,0.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.013698630136986134,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.756979586356754,-1.0,-0.7189672370791835,-0.8,-0.695164610822714,-0.7599377708371864,-0.8788914982618881,-0.8405932106030413,-1.0,1
1613,-1,1,0.0,-1.0,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.2727272727272727,-1,-0.935483870967742,0.0,0.0,0.0,0.2727272727272727,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8275223723889237,-0.8292694828608521,-1.0,-0.8,-1.0,-1.0,-0.9140462862762976,-1.0,-1.0,1
1582,-1,1,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,1.0,-0.2727272727272727,-1,-0.3548387096774195,1.0,0.33333333333333326,0.5,-0.09090909090909094,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.12328767123287654,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.820385308941149,-0.8199103388465084,-1.0,-0.8,-1.0,-1.0,-0.910489551893402,-1.0,-1.0,1
1149,1,1,0.0,1.0,-1,-1.0,0.7142857142857141,-1.0,1.0000000000000002,-1.0,0.4285714285714285,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,0.4545454545454546,-1,0.29032258064516125,0.0,0.9999999999999998,0.0,-0.5636363636363637,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.34246575342465735,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8784897931783769,-1.0,-0.8594836185394705,-0.8,-0.8475823054113569,-0.8799688854185932,-0.939445749130944,-0.9202966053014484,-1.0,1
710,1,1,1.0,-1.0,-1,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.8181818181818183,-1,0.41935483870967727,1.0,0.0,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.34246575342465757,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.9037948690840507,-1.0,-0.9040408331448804,-0.8,-0.8787636760364911,-0.918030299156505,-0.9520564585909514,-0.936602199588788,-1.0,1
1305,-1,1,1.0,-1.0,-1,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,1.0,-0.1428571428571429,1.0,0.20000000000000018,-1.0,1.0,1.0,0.8181818181818183,-1,0.9999999999999998,1.0,-0.33333333333333326,0.5,-0.8181818181818182,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6316879107624478,-1.0,-0.479011803427574,-0.8,-0.5376150295493249,-0.5549643872949804,-0.8164527636553445,-0.7582062115428255,-1.0,1
1721,1,1,0.0,-1.0,-1,-1.0,-1.0,1.0,0.8181818181818183,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-1,-1.0,0.0,0.33333333333333326,0.0,0.7818181818181817,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.06849315068493156,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6265903668687328,-0.6275334197147745,-1.0,-0.6000000000000001,-1.0,-1.0,-0.8139124177877732,-1.0,-1.0,1
