,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,W3IWER4_A
162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.33333333333333326,0.20000000000000018,1.0,1.0,-0.75,-1.0,0.8,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.935483870967742,0.4545454545454546,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.2962962962962963,-0.9999999999999999,0.1428571428571428,0.5,0.5,0.0,0.75,-0.9999999999999999,-0.06666666666666665,-1.0,-1.0,0.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1,-0.9999999999999999,-0.17647058823529438,1.0,-0.11111111111111116,-0.7183098591549617,-1,-0.9999999999999999,-1.0,0.8333333333333499,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,0.18801662268699948,0.0,-0.07737849961082877,-0.25,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.9999999999999999,1
257,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.33333333333333326,-1.0,-0.9999999999999999,1.0,0.75,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3548387096774195,0.09090909090909105,-0.33333333333333326,0.9999999999999998,0.1428571428571428,-0.9999999999999999,0.0,-0.40740740740740744,-0.9999999999999999,0.1428571428571428,1.0,0.75,0.0,-1.0,0.1428571428571428,1.0,0.5,0.0,-0.5,1.0,-0.5,0.19999999999999996,-0.9999999999999999,-1,0.1428571428571428,0.44117647058823506,1.0,0.5555555555555554,-0.014084507042239292,0,-0.33333333333333326,0.0,0.0,-1.0,-0.75,1.0,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.25,-0.1428571428571428,1
194,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-1.0,-0.8,1.0,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,0.9999999999999998,0.6363636363636365,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8148148148148148,0.1428571428571428,0.1428571428571428,0.5,0.5,0.0,0.75,-0.9999999999999999,-0.7333333333333333,0.5,0.0,0.0,1.0,-1.0,-0.4,-0.33333333333333326,-1,0.1428571428571428,-0.2941176470588236,1.0,-0.11111111111111116,0.40845070422544505,-1,-0.9999999999999999,-1.0,-0.91666666666665,-1.0,-0.75,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.23913033876488243,-1.0,-0.29366904153647977,-1.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
152,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.9999999999999998,-1.0,-0.33333333333333326,-0.5,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,0.29032258064516125,0.2727272727272727,0.3333333333333335,0.9999999999999998,0.1428571428571428,0.1428571428571428,-1.0,-0.14814814814814814,-0.9999999999999999,0.1428571428571428,0.0,0.5,0.0,0.75,-0.9999999999999999,0.06666666666666687,0.5,0.0,0.0,1.0,-1.0,0.0,-0.33333333333333326,-1,0.1428571428571428,0.44117647058823506,1.0,-0.11111111111111116,0.23943661971832042,0,-0.33333333333333326,0.0,-0.25,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.75,-1.0,-0.25,1.0,-0.4285714285714285,-0.7142857142857142,-0.75,-0.1428571428571428,1
143,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,-1.0,0.0,0.5,-1.0,1.0,-1.0,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,0.5,0.0,-1.0,-0.8,1.0,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,-0.29032258064516125,0.4545454545454546,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.03703703703703698,0.1428571428571428,-0.9999999999999999,0.0,0.0,0.0,-0.25,-0.9999999999999999,0.3333333333333335,-1.0,0.0,-0.5,1.0,-0.5,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,-0.41176470588235303,1.0,-0.11111111111111116,0.49295774647888013,-1,-0.9999999999999999,-1.0,0.4166666666666501,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,-1.0,-0.25,1.0,-0.4285714285714285,-0.7142857142857142,-0.5,-0.9999999999999999,1
99,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,0.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,1.0,0.0,0.35483870967741926,0.09090909090909105,1.0,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.0,0.1428571428571428,-0.9999999999999999,0.0,0.5,1.0,0.75,-0.9999999999999999,0.3333333333333335,0.5,-1.0,1.0,1.0,-1.0,0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,-0.20588235294117663,1.0,-0.7777777777777778,0.9718309859155216,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.004094847214881403,-1.0,-0.32395708017025526,0.0,1.0,-0.1428571428571428,-0.9999999999999999,-0.5,-0.4285714285714285,1
155,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-1.0,1.0,-0.5,-1.0,0.9999999999999998,0.9999999999999998,-1.0,1.0,-1.0,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.9999999999999998,0.6363636363636365,-0.33333333333333326,0.6666666666666667,0.7142857142857144,0.1428571428571428,-1.0,0.9259259259259258,0.1428571428571428,-0.9999999999999999,-0.5,-1.0,0.0,0.25,-0.9999999999999999,-0.7333333333333333,0.5,0.0,-0.5,1.0,-1.0,-0.4,-0.9999999999999999,-1,0.1428571428571428,0.2058823529411764,1.0,-0.7777777777777778,0.7464788732394403,-1,-0.9999999999999999,-1.0,-0.83333333333335,1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,1.0,-0.4285714285714285,-0.7142857142857142,-1.0,-0.4285714285714285,1
109,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,0.5,1.0,-1.0,1.0,0.9999999999999998,-1.0,-0.6,1.0,-1.0,0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.41935483870967727,0.8181818181818183,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.7407407407407407,0.1428571428571428,-0.9999999999999999,1.0,0.0,1.0,-0.25,0.1428571428571428,-0.9999999999999999,0.5,-1.0,0.5,1.0,-0.75,-0.6000000000000001,1.0,-1,0.1428571428571428,-2.220446049250313e-16,1.0,-1.0,0.9718309859155216,-1,-0.9999999999999999,-1.0,-0.75,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9952156731414745,-1.0,-0.9967522908279948,-1.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.1428571428571428,1
133,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,-1.0,1.0,1.0,-1.0,-1.0,-0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,0.0,-0.3548387096774195,0.2727272727272727,0.3333333333333335,0.6666666666666667,0.1428571428571428,0.1428571428571428,-1.0,-0.37037037037037035,-0.9999999999999999,0.1428571428571428,0.0,0.5,0.0,0.0,-0.9999999999999999,-0.9999999999999999,0.5,0.0,0.0,1.0,-1.0,0.0,1.0,-1,0.1428571428571428,0.2941176470588234,1.0,-0.11111111111111116,0.23943661971832042,-1,-0.9999999999999999,-1.0,0.1666666666666501,1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-1.0,-1.0,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
221,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,0.0,0.9999999999999998,-1.0,0.3333333333333335,-1.0,0.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,1.0,0.33333333333333326,1.0,-1.0,-1.0,0.75,0.29032258064516125,0.4545454545454546,1.0,-1.0,0.1428571428571428,-0.9999999999999999,0.0,0.6296296296296295,0.1428571428571428,-0.9999999999999999,0.5,-1.0,1.0,-0.75,-0.9999999999999999,-0.7333333333333333,-1.0,-1.0,0.5,1.0,0.25,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,-0.911764705882353,1.0,-0.11111111111111116,0.49295774647888013,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-0.75,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.75,-1.0,-0.75,1.0,-0.9999999999999999,-0.1428571428571428,-0.75,-0.4285714285714285,1
258,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.8181818181818183,-1,1.0,-1.0,1.0,0.0,-0.5,-1.0,-0.5,-1.0,0.0,0.33333333333333326,0.6000000000000001,1.0,0.5,0.0,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,1.0,-1.0,0.75,0.9354838709677418,0.09090909090909105,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,0.1428571428571428,1.0,0.2592592592592593,-0.9999999999999999,0.1428571428571428,0.5,0.5,0.0,-0.25,-0.9999999999999999,-0.7333333333333333,0.5,-1.0,-0.5,1.0,-0.25,0.0,-0.33333333333333326,-1,0.1428571428571428,0.8823529411764706,1.0,-0.7777777777777778,0.12676056338040653,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-0.2659506123448664,-0.25,-0.4257557084911845,0.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
110,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,0.5,-1.0,0.5,-1.0,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,0.5,-0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,-0.29032258064516125,0.2727272727272727,-0.9999999999999999,0.9999999999999998,0.7142857142857144,1.0,0.0,0.03703703703703698,0.1428571428571428,0.1428571428571428,-0.5,0.0,-1.0,-0.5,-0.9999999999999999,0.19999999999999996,0.0,-1.0,-1.0,1.0,-1.0,0.0,-0.33333333333333326,-1,1.0,0.6176470588235294,1.0,-0.7777777777777778,0.23943661971832042,-1,-0.9999999999999999,-1.0,0.3333333333333499,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-0.25,-1.0,-0.25,-1.0,-0.75,1.0,-0.4285714285714285,-0.7142857142857142,-0.5,-0.7142857142857142,1
134,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.8,0.3333333333333335,-1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,0.0,0.9999999999999998,0.4545454545454546,1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.9259259259259258,0.1428571428571428,-0.9999999999999999,-0.5,0.5,1.0,0.25,-0.9999999999999999,-0.5999999999999999,-1.0,-1.0,0.5,1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1,0.1428571428571428,0.11764705882352922,1.0,-0.11111111111111116,0.49295774647888013,-1,-0.9999999999999999,-1.0,-0.91666666666665,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.1428571428571428,1
165,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.8181818181818183,-1,1.0,1.0,1.0,1.0,0.5,1.0,-0.5,-1.0,0.9999999999999998,-1.0,0.20000000000000018,-0.9999999999999999,-1.0,0.75,-1.0,0.8,-0.33333333333333326,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.29032258064516125,0.4545454545454546,1.0,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,0.03703703703703698,0.1428571428571428,-0.9999999999999999,0.0,-1.0,1.0,0.75,-0.9999999999999999,0.06666666666666687,0.5,-1.0,0.5,1.0,-1.0,-0.4,-0.33333333333333326,-1,0.1428571428571428,-0.7058823529411766,-1.0,0.11111111111111116,0.40845070422544505,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,0.4647252168602871,-0.75,0.17015446865001826,-0.75,1.0,-0.7142857142857142,-0.4285714285714285,-0.25,-0.4285714285714285,1
268,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.9999999999999998,-1.0,-1.0,1.0,-1.0,0.75,-1.0,0.8,1.0,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,-1.0,-1.0,-0.3548387096774195,0.8181818181818183,1.0,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.40740740740740744,0.1428571428571428,-0.9999999999999999,0.5,-1.0,1.0,0.75,0.1428571428571428,-0.5999999999999999,0.5,-1.0,0.5,1.0,-1.0,-0.6000000000000001,-0.33333333333333326,-1,0.1428571428571428,-0.5588235294117649,1.0,-0.11111111111111116,0.9999999999999998,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-0.75,-0.9999999999999999,1
191,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,-0.5,-1.0,-0.5,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.41935483870967727,0.4545454545454546,-0.33333333333333326,0.9999999999999998,0.1428571428571428,-0.9999999999999999,-1.0,0.7407407407407407,0.1428571428571428,-0.9999999999999999,-0.5,0.5,0.0,-0.25,0.1428571428571428,-0.7333333333333333,0.5,-1.0,-0.5,1.0,-1.0,-0.19999999999999996,1.0,1,0.1428571428571428,0.44117647058823506,1.0,-0.7777777777777778,0.49295774647888013,-1,0.3333333333333335,-1.0,-0.5,-1.0,-0.75,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.25,-1.0,-1.0,1.0,-0.9999999999999999,-0.1428571428571428,-1.0,-0.4285714285714285,1
263,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.5,-1.0,0.0,0.33333333333333326,1.0,1.0,-1.0,0.75,-1.0,0.40000000000000013,0.3333333333333335,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.935483870967742,-0.2727272727272727,-0.33333333333333326,0.6666666666666667,-0.9999999999999999,-0.9999999999999999,-1.0,0.5185185185185184,-0.9999999999999999,-0.9999999999999999,0.0,0.5,0.0,-0.25,-0.9999999999999999,-0.5999999999999999,0.5,-1.0,-0.5,1.0,-0.75,0.6000000000000001,-0.9999999999999999,-1,-0.9999999999999999,0.2941176470588234,1.0,-0.11111111111111116,-0.7183098591549617,-1,-0.9999999999999999,-1.0,-0.25,1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,0.8506616130227629,-1.0,0.13396151480591456,-0.25,1.0,-0.9999999999999999,-0.1428571428571428,-0.25,-0.7142857142857142,1
245,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1,-1.0,-1.0,1.0,0.0,0.5,1.0,-1.0,-1.0,0.9999999999999998,-1.0,-1.0,0.3333333333333335,-1.0,0.75,1.0,-0.3999999999999999,-0.33333333333333326,-1.0,1.0,0.33333333333333326,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,0.8181818181818183,1.0,-1.0,0.1428571428571428,0.1428571428571428,-1.0,-0.40740740740740744,0.1428571428571428,-0.9999999999999999,1.0,0.5,1.0,0.5,0.1428571428571428,-0.19999999999999973,0.5,0.0,0.5,1.0,0.0,-0.6000000000000001,-0.33333333333333326,-1,0.1428571428571428,-0.8823529411764708,1.0,-1.0,0.9999999999999998,0,-0.33333333333333326,0.0,-0.5,-1.0,-0.75,1.0,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.7142857142857142,-0.4285714285714285,-0.25,-0.1428571428571428,1
136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,0.5,-1.0,0.5,1.0,-1.0,0.33333333333333326,1.0,-0.33333333333333326,-0.5,-0.75,-1.0,0.8,0.3333333333333335,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,0.41935483870967727,0.4545454545454546,1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.7407407407407407,-0.9999999999999999,-0.9999999999999999,-0.5,0.0,1.0,-0.25,-0.9999999999999999,0.06666666666666687,0.0,0.0,0.5,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1,0.1428571428571428,0.0588235294117645,1.0,0.5555555555555554,-0.15492957746488512,-1,-0.9999999999999999,-1.0,0.4166666666666501,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,-0.25,-0.27640513967162017,-0.25,-0.5088074594435641,0.0,1.0,-0.7142857142857142,-0.4285714285714285,-0.5,-0.7142857142857142,1
98,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,1.0,-1.0,-0.5,-0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.3333333333333335,-0.5,0.75,-1.0,-0.6,0.3333333333333335,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,-1.0,1.0,0.29032258064516125,0.8181818181818183,1.0,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.8518518518518519,0.1428571428571428,0.1428571428571428,1.0,-1.0,1.0,0.0,1.0,-0.19999999999999973,0.5,0.5,0.5,1.0,-1.0,-0.6000000000000001,-0.33333333333333326,-1,0.1428571428571428,-0.6176470588235295,1.0,0.33333333333333326,0.9999999999999998,-1,-0.9999999999999999,-1.0,-0.83333333333335,-1.0,-0.75,0.3333333333333335,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.4285714285714285,-0.7142857142857142,-0.75,-0.1428571428571428,1
248,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,-0.5,-1.0,-0.5,-1.0,-1.0,0.33333333333333326,1.0,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8,-0.33333333333333326,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.3548387096774195,-0.4545454545454545,-0.9999999999999999,0.6666666666666667,0.1428571428571428,-0.9999999999999999,-1.0,0.40740740740740744,0.1428571428571428,0.1428571428571428,-0.5,0.0,-1.0,-0.25,-0.9999999999999999,0.19999999999999996,0.0,0.0,-1.0,-1.0,-1.0,0.8,-0.9999999999999999,-1,-0.9999999999999999,0.2058823529411764,1.0,-0.11111111111111116,-0.4366197183099234,-1,-0.9999999999999999,-1.0,0.1666666666666501,1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.0,1.0,0.0,0.2109565366902475,0.0,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.4285714285714285,1
120,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.75,-1.0,0.40000000000000013,-0.33333333333333326,-1.0,-1.0,0.33333333333333326,-0.33333333333333326,-1.0,-1.0,0.0,0.29032258064516125,0.6363636363636365,0.3333333333333335,0.9999999999999998,0.1428571428571428,0.1428571428571428,0.0,-0.5925925925925926,-0.9999999999999999,-0.9999999999999999,1.0,0.0,0.0,-0.5,-0.9999999999999999,0.3333333333333335,0.5,0.0,0.0,1.0,-1.0,-0.4,-0.9999999999999999,-1,0.1428571428571428,0.5588235294117645,1.0,-0.11111111111111116,0.6901408450704831,-1,-0.9999999999999999,-1.0,0.0,-1.0,-0.75,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.0903001936891562,-1.0,-0.2807294950399063,-0.75,1.0,-0.4285714285714285,-0.7142857142857142,-0.25,-0.7142857142857142,1
