,CL7R,CT2BIN,CL2R,CL5R,MOD,CL1R,WWWWHITE,CON,FEMALE,DEMOC,COLGRD,REPUB,CL9R,W12WHITE,SOMCOL,INDEP,COMHS,IWER3,W2TOTCL,AGE65PLM,CL8R,BABS,CD4A_A,PTYID3,W12EDUC3,CD4A_B,AGE4049M,DOG2R,DOG6R,STRATA,WWWBLACK,VPROUD,DOG3R,DOG4R,AGE5059M,FIPCOM,AGE3039,CT1A,F5,COMPLET2,LIB,CD7_A,CL7,IDEO3,W1TRUAM2,CD15,ADVDEG,CENSDIV,SEC5,W1TRUAM3,CL5,W2CIVLIB,FIP2,AGE1829,WWWHOMLN,CL9,CL6B,PROUD,AGE6064M,P17_A,W1STATE,INCA,CL2,GT2,EDUCAT4,CL1,WWWAGEC1,W2SECURE,CL4A,CL8,SEC4,FIP1,X1,INCOME,CLPROP,MEANFR,WWWEDU5,WWWEDU3,B1,LOPROU,CD8,RAC3,DOG5R,CD6,MNDOG,RI2_A,WWWAGE,WWWRACE3,W12RACE4,PFR5R,IWER1,NEWRACE,WWWRACE4,POLINT,WWWHISP,WWWBRNUS,B2,PFR3R,V1_B,FIP2R,W3IWER4_A
140,0.05411620451521859,-1.0,1.0,-1.0,-1.0,-0.05411620451521859,-1,0.05411620451521859,-1.0,-0.05411620451521859,0.05411620451521859,0.05411620451521859,-0.05411620451521859,0.05411620451521859,-1.0,-1.0,-1.0,-0.05411620451521859,1.0000000000000002,-0.05411620451521859,1.0,0.05411620451521859,-0.05411620451521859,-0.05411620451521859,0.05411620451521859,0.05411620451521859,-1.0,0.7364709488711956,-0.29058715338641394,0.05411620451521859,-1,1.0,0.20941284661358606,0.05411620451521859,-1.0,-0.05411620451521859,0.05411620451521859,0.6847054015050729,-0.024320753402695017,-1.0,-0.05411620451521859,-0.04058715338641394,-0.3694108030101457,-0.05411620451521859,0.38917675909695637,-0.23246972270913113,-1.0,0.9999999999999998,-0.3694108030101457,0.23647094887119535,-1.0,0.4742240743691706,-0.297255863656521,-1.0,0.05411620451521859,-0.3694108030101457,-0.1000739286787582,-1.0,-1.0,-0.18924246101304454,-0.8108852182416904,-1.0,0.1428571428571428,-1.0,0.05411620451521859,-0.4594949740086962,0.297255863656521,-0.13516275756231944,-0.5270581022576093,0.33333333333333326,-0.9999999999999999,-0.4729418977423907,0.7364709488711954,-0.25,0.1660133008707123,-0.20721549393536254,-0.20941284661358606,0.05411620451521859,-0.9999999999999999,-1.0,-1.0,-0.5270581022576093,0.2069845854243917,-0.11111111111111116,0.40764729924747134,-1.0,-0.05328656081553773,-1,-0.6847054015050728,-0.38482753963131167,1.0,-0.5270581022576093,-0.9999999999999999,0.3694108030101457,-1,1.0,-0.9999999999999999,-0.40776380847518445,-0.8817645255644023,-0.553395498142209,1
188,1.0,1.0,0.21024877415289023,1.0,1.0,0.21024877415289023,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.21024877415289023,0.9282044340138993,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.10512438707644511,-0.10512438707644511,1.0,-1,1.0,0.10512438707644511,-1.0,1.0,0.3948756129235549,-1.0,-0.5965837419490365,0.2778547786162906,-0.21024877415289023,-1.0,-0.6051243870764451,-1.0,0.0,-1.0,0.36819901932231236,-1.0,0.29032258064516125,0.07008292471763022,-1.0,0.33333333333333326,0.6027951202235156,-1.0,-1.0,-1.0,0.33333333333333326,-0.325769099314265,-1.0,-1.0,-0.1428571428571428,0.3616264286598294,-0.21024877415289023,-0.30842927191263403,-1.0,0.3333333333333335,0.1428571428571428,0.33333333333333326,-0.38005528314508674,0.5,0.33333333333333326,-0.19316748389807303,-0.3948756129235549,-0.30256219353822256,0.2435945161544435,0.736749591384334,-0.2280331698870519,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.789695356567745,-0.5145273691620745,-0.19743780646177744,-1.0,0.0363491385157384,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.5965837419490367,-1,1.0,-0.548713585230223,-0.6121718023372843,-0.9012810967691113,-0.05568843870742368,1
186,0.2086209658399465,-1.0,1.0,1.0,1.0,1.0,-1,-1.0,1.0,0.2086209658399465,-1.0,-1.0,1.0,-0.2086209658399465,-1.0,-0.2086209658399465,1.0,-0.2086209658399465,1.0000000000000002,-1.0,1.0,-1.0,0.2086209658399465,0.6043104829199732,-1.0,-0.2086209658399465,-0.2086209658399465,1.0,0.40646572437995987,0.39568951708002675,-1,1.0,1.0,-0.10431048291997325,0.2086209658399465,-0.6043104829199732,-1.0,1.0,-0.4943662597509155,-0.2086209658399465,-1.0,0.45323286218997993,-0.4724139772266309,0.0,0.3582758068320109,0.16689677267195724,-1.0,-0.3548387096774195,-0.7362069886133153,0.5,0.33333333333333326,0.7122258057599806,-0.1942526894400356,-1.0,-1.0,0.33333333333333326,0.4822444883880992,-1.0,-1.0,0.3093594480914592,-0.3570097420217472,-1.0,0.1428571428571428,-0.6043104829199732,-0.33333333333333326,0.1428571428571428,0.20143682763999116,-0.4260537625955318,0.5,0.33333333333333326,-0.33333333333333326,0.0,0.6043104829199732,-0.25,0.8426382485460677,0.25563225755731933,-0.5,0.0,-0.9999999999999999,-1.0,-1.0,-0.39568951708002675,-0.9999999999999999,-0.11111111111111116,0.38369254024332755,-1.0,-0.010370137878832342,-1,-0.5971263447200177,-0.07757203752564124,1.0,-0.39568951708002675,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,0.010025040744969793,-1.0,-0.6263458143390543,1
179,-0.47340645902577805,-0.47340645902577805,0.47340645902577805,-0.47340645902577805,-1.0,0.47340645902577805,-1,0.47340645902577805,0.47340645902577805,-0.47340645902577805,0.47340645902577805,0.47340645902577805,1.0,0.47340645902577805,-1.0,-1.0,-0.47340645902577805,0.47340645902577805,1.0000000000000002,-1.0,1.0,0.47340645902577805,-1.0,-0.47340645902577805,0.47340645902577805,1.0,-1.0,-0.6050548442693335,-1.0,0.47340645902577805,-1,1.0,0.6050548442693335,-0.8683516147564445,-1.0,0.0,-1.0,0.6489376393505188,0.44608229679688627,-1.0,-0.47340645902577805,-0.35505484426933354,-0.017729027316147894,-0.47340645902577805,-1.0,0.37872516722062244,-1.0,0.41935483870967727,0.017729027316148116,-1.0,-0.6489376393505186,0.4545454545454546,-1.0,-0.47340645902577805,-0.47340645902577805,0.33333333333333326,0.2578849281044968,-1.0,0.47340645902577805,-0.5486341077363811,0.7776789485281106,-0.736703229512889,-0.15805345198526966,0.0,0.6489376393505188,0.1428571428571428,0.31560430601718537,-0.11111111111111116,0.0,0.33333333333333326,-0.15780215300859268,0.0,0.6050548442693335,0.6050548442693335,0.4285714285714284,-0.263296770487111,0.23670322951288902,0.736703229512889,-0.9999999999999999,-1.0,-0.8683516147564445,-1.0,0.13412461700080613,0.04078136612543215,-0.06139193579275304,-1.0,-0.007899236735215753,-1,-0.6489376393505186,-0.692316758077402,0.47340645902577805,-1.0,-0.9999999999999999,-0.017729027316147894,-1,1.0,-0.9999999999999999,0.9999999999999998,-1.0,-0.05568843870742368,1
108,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,0.5,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.2778547786162906,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.8,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,0.33333333333333326,0.8181818181818183,-1.0,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,1.0,-1.0,-0.1428571428571428,0.4372723413631532,-1.0,0.1428571428571428,0.0,1.0,0.1428571428571428,0.0,-0.5555555555555556,0.5,0.33333333333333326,-0.33333333333333326,-1.0,0.5,0.75,1.0,-0.19999999999999973,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.04261858185044787,-0.33333333333333337,-0.25,-1.0,-0.2941176470588236,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-0.6121718023372843,-1.0,-0.05568843870742368,1
143,1.0,1.0,0.3817938350338479,1.0,-0.3817938350338479,0.3817938350338479,-1,-1.0,0.3817938350338479,0.3817938350338479,0.3817938350338479,-1.0,1.0,0.3817938350338479,-1.0,-0.3817938350338479,-0.3817938350338479,0.3817938350338479,1.0000000000000002,-0.3817938350338479,1.0,0.3817938350338479,-1.0,0.6908969175169242,0.3817938350338479,1.0,-1.0,-0.845448458758462,0.19089691751692395,-1.0,-1,1.0,-0.845448458758462,-1.0,0.3817938350338479,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,0.3817938350338479,0.5181726881376929,-1.0,0.6908969175169242,-0.7236412329932305,-0.4290763010203086,-1.0,0.41935483870967727,1.0,-1.0,0.33333333333333326,0.7057806972788816,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.4493402150145063,0.7776789485281106,-1.0,-0.21040352283780117,-1.0,0.5878625566892319,0.1428571428571428,0.5394020549887173,-0.4181764077852996,0.15455154124153792,0.33333333333333326,1.0,-1.0,0.5363453762753858,-0.25,0.801436431675822,-0.9175725113378463,0.19089691751692395,0.690896917516924,0.1428571428571428,-1.0,-0.827275770620769,-1.0,-0.677723382495893,-0.931310426114872,-0.672724229379231,-1.0,0.1363690069778274,-1,-0.5878625566892319,-1.0,1.0,-1.0,-0.9999999999999999,0.5878625566892319,-1,1.0,-0.9999999999999999,-0.8801211086285988,-0.75,-0.05568843870742368,1
189,0.7473409611207253,1.0,-1.0,0.7473409611207253,-0.7473409611207253,0.7473409611207253,-1,0.7473409611207253,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.9770309964655204,-0.7473409611207253,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.5,0.12632951943963722,1,1.0,1.0,0.31050572084054395,-1.0,-0.5631647597198186,-1.0,-0.915780320373575,-0.9192846099518799,-1.0,-1.0,0.75,-0.8315606407471502,-0.8736704805603628,0.3978727688965804,0.7494681922241453,-1.0,0.41935483870967727,-0.8315606407471501,0.31050572084054395,0.16489397408048379,0.3856384439420162,0.33333333333333326,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,0.7473409611207253,-0.891717554766025,-0.20571791661509953,0.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.0015194507881568509,0.708776506479879,-0.05496465802682793,0.0,0.33333333333333326,-0.8315606407471501,0.4368352402801814,0.8736704805603628,-0.5315823798599093,0.5304798227559404,0.7978727688965805,-0.5,0.0,-0.8556234063547001,-1.0,-0.905252860420272,0.0,0.04261858185044787,-0.6935580981513529,0.7078901601867855,-1.0,0.26192879256210744,0,-0.33333333333333326,0.20018511424295737,-0.7473409611207253,0.0,-0.33333333333333326,0.915780320373575,-1,1.0,-0.9999999999999999,0.01650214348053236,-0.75,-1.0,1
124,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.9167821679244357,1.0,-1.0,0.75,-1.0,-1.0,-1.0,0.40000000000000013,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,-1.0,0.4545454545454546,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.9999999999999999,-0.3948326983734092,1.0,0.1428571428571428,-1.0,-0.33333333333333326,0.1428571428571428,0.9999999999999998,-0.11111111111111116,0.5,0.33333333333333326,-0.9999999999999999,-1.0,0.5,1.0,0.4285714285714284,-0.7333333333333333,-0.5,0.0,-0.9999999999999999,-1.0,-0.25,-1.0,-0.6524604727165173,-0.7777777777777778,0.25,-1.0,0.8529411764705879,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1,1.0,-0.9999999999999999,-0.2243436046745686,-1.0,-0.05568843870742368,1
115,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.3333333333333335,0.9167821679244357,-1.0,1.0,-1.0,-1.0,1.0,-0.19999999999999996,0.40000000000000013,1.0,0.41935483870967727,0.3333333333333335,-0.5,0.33333333333333326,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,1.0,1.0,0.7142857142857144,0.7776789485281106,-1.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,0.6666666666666667,-0.11111111111111116,0.5,0.33333333333333326,-0.33333333333333326,-1.0,1.0,0.75,0.3333333333334285,-0.46666666666666656,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6524604727165173,0.11111111111111116,-0.83333333333335,-1.0,0.2941176470588234,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,0.163484592988147,-0.5,-0.05568843870742368,1
119,1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.33333333333333326,0.9167821679244357,-1.0,-1.0,0.75,-1.0,0.0,-0.6,0.8,-1.0,0.9999999999999998,0.3333333333333335,-1.0,-1.0,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,0.7074513558685158,-1.0,-1.0,-0.1428571428571428,-0.8108852182416904,-1.0,0.1428571428571428,-1.0,1.0,-0.9999999999999999,0.33333333333333326,0.11111111111111105,0.5,0.33333333333333326,-0.33333333333333326,-1.0,0.5,0.75,0.015873015873142604,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.02941176470588225,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,-1.0,-1.0,-0.05568843870742368,1
182,1.0,0.8312126995325491,1.0,-1.0,-0.8312126995325491,1.0,1,0.8312126995325491,0.8312126995325491,0.8312126995325491,-1.0,-1.0,0.8312126995325491,1.0,-1.0,-0.8312126995325491,1.0,1.0,1.0000000000000002,0.8312126995325491,0.8312126995325491,-1.0,-1.0,0.9156063497662745,-1.0,1.0,-0.8312126995325491,0.3734095246494118,-0.8312126995325491,1.0,-1,1.0,-0.41560634976627453,-1.0,-1.0,0.8312126995325491,-1.0,-0.8874751330216992,0.8628607533064168,0.8312126995325491,-1.0,0.6867047623247058,-1.0,-0.9156063497662745,0.09872761971952948,0.8480914295792943,-1.0,-0.9409286225957243,-0.8874751330216992,-0.08439365023372547,-1.0,0.5903307362361498,-0.8874751330216993,-1.0,-1.0,0.2208084663550327,0.1863335880850998,-1.0,-1.0,-0.9276625855139495,0.24496554225569578,0.6023111120909803,0.1428571428571428,-1.0,-0.33333333333333326,0.04640725687574232,0.9156063497662743,-0.2770708998441831,0.5,0.2208084663550327,-0.9437375665108496,-0.9156063497662745,0.45780317488313726,0.021098412558431257,0.5838145633066252,-0.5774950266043397,-0.5,0.0,-0.9999999999999999,-1.0,-0.3132952376752941,-1.0,-0.9999999999999999,-0.3708416223261003,-0.5481693124026283,-1.0,0.812478058548558,-1,-0.9999999999999999,-0.96475309071366,1.0,-1.0,-0.9999999999999999,0.38959576682248365,-1,1.0,-0.9999999999999999,-0.9345395254713532,-0.75,-0.13538233832281255,1
142,1.0,0.9683575143068874,-0.9683575143068874,1.0,-1.0,1.0,-1,1.0,1.0,1.0,-1.0,-1.0,1.0,-0.9683575143068874,-1.0,-1.0,1.0,1.0,1.0000000000000002,-0.9683575143068874,0.9683575143068874,-1.0,0.9683575143068874,1.0,-1.0,-0.9683575143068874,-1.0,0.9762681357301655,0.4841787571534437,0.01582124284655606,-1,1.0,0.9762681357301655,0.4841787571534437,-1.0,-0.47626813573016546,-1.0,-0.9683575143068873,-0.9797827492248792,-1.0,-1.0,0.75,-1.0,-1.0,0.5746860114455101,0.7936715028613777,-1.0,0.41935483870967727,-0.9789050095379248,0.47626813573016546,0.33333333333333326,0.4545454545454546,0.3122383428712583,-1.0,-1.0,0.33333333333333326,0.6804373533186381,-1.0,0.9683575143068874,-0.9999999999999999,-0.20571791661509953,0.0,-0.9819185796039356,-1.0,-0.33333333333333326,0.1247757224610786,0.6719404142821854,-0.11111111111111116,0.00791062142327803,0.3122383428712583,-0.9999999999999999,0.47626813573016546,0.9762681357301655,-0.5,0.6472778190500339,0.9810145085841326,-0.5,0.0,-0.9819185796039356,-1.0,-0.9881340678650827,-0.015821242846556283,0.04261858185044787,-0.7672302825467403,0.7354971940573236,-1.0,0.1890345163781475,-1,-0.34388082856437086,0.2397310431109878,-0.9683575143068874,-0.015821242846556283,-0.9999999999999999,1.0,-1,1.0,-0.9999999999999999,0.1512127447922189,-0.75,-0.9850598174659795,1
89,1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9999999999999999,0.9167821679244357,-1.0,1.0,0.75,-1.0,1.0,-0.19999999999999996,-0.8,1.0,-1.0,-0.33333333333333326,-0.5,0.33333333333333326,0.2727272727272727,-1.0,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,0.7142857142857144,-0.09224904756011376,-1.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,0.0,0.11111111111111105,0.75,0.33333333333333326,-0.9999999999999999,-1.0,1.0,0.75,0.6507936507937142,-0.5999999999999999,1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.6524604727165173,-1.0,-0.91666666666665,-1.0,-0.32352941176470607,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,0.1428571428571428,-0.6121718023372843,-0.75,-0.05568843870742368,1
185,-1.0,1.0,1.0,0.02801866580618051,-0.02801866580618051,0.02801866580618051,-1,-1.0,1.0,-1.0,0.02801866580618051,-1.0,1.0,-0.02801866580618051,-1.0,1.0,-0.02801866580618051,1.0,0.9116380605278347,1.0,1.0,0.02801866580618051,0.02801866580618051,0.0,0.028018665806180287,-0.02801866580618051,-1.0,-0.7570046664515451,0.014009332903090144,0.48599066709690986,-1,1.0,-0.7570046664515451,-0.27101399935463544,-1.0,-0.25700466645154507,-1.0,-0.33333333333333326,-0.06846175553094258,1.0,0.02801866580618051,-0.5140093329030903,0.33333333333333326,0.5140093329030901,-0.22241493264494439,0.7084055997418544,-1.0,-0.026211009947717523,-0.352012443870787,-0.27101399935463544,-0.31465422279587973,0.27782157560112375,0.6760062219353935,-1.0,-1.0,0.33333333333333326,1.0,-1.0,-1.0,0.29772228534550593,0.26653916339376504,0.8714976667742276,0.1428571428571428,-0.14951633258040786,0.352012443870787,-0.9999999999999999,0.9999999999999998,-0.0031131850895755875,0.5,0.33333333333333326,-0.33333333333333326,-0.48599066709690975,0.24299533354845493,0.3925116661288628,0.22800385167435278,-0.047987556129212905,0.014009332903090144,0.5140093329030901,-0.9999999999999999,-1.0,-0.5070046664515451,-0.48599066709690986,-0.49329709987886683,-0.43510488917571766,-0.3450077774192337,-1.0,0.595112431612979,-1,-0.6573271113979398,-0.3559738103876695,-0.02801866580618051,-0.48599066709690986,-0.9999999999999999,0.3333333333333335,-1,1.0,-0.9999999999999999,-1.0,-0.6144930003226823,-0.7573075221636637,1
88,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9999999999999999,-0.3610726106918547,-1.0,1.0,0.75,-1.0,1.0,-1.0,-0.6,1.0,0.41935483870967727,1.0,-1.0,0.33333333333333326,0.09090909090909105,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.7142857142857144,0.7776789485281106,0.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,0.9999999999999998,0.33333333333333337,-1.0,-1.0,-0.33333333333333326,-1.0,1.0,-0.5,-0.14285714285714302,0.06666666666666687,1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.3529411764705881,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,1.0,-1,1.0,0.1428571428571428,-0.2243436046745686,-0.75,-0.05568843870742368,1
155,1.0,-1.0,0.11943396410828488,0.11943396410828488,0.11943396410828488,0.11943396410828488,1,-0.11943396410828488,0.11943396410828488,0.11943396410828488,1.0,-0.11943396410828488,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,0.11943396410828466,1.0,1.0,-1.0,-0.11943396410828488,-0.5,1.0,-1,-0.11943396410828488,-0.11943396410828488,-0.05971698205414233,-0.11943396410828488,-0.27985849102707117,0.11943396410828488,0.6268553452972383,-0.3610726106918547,-1.0,-1.0,0.08957547308121372,-1.0,-0.44028301794585767,-1.0,-0.6880566035891715,-1.0,0.29032258064516125,-0.03981132136942822,-1.0,-0.2537106905944768,0.578027444756805,-0.2537106905944768,-1.0,-1.0,0.33333333333333326,0.7074513558685158,-1.0,-1.0,-0.520242586810735,0.8911478175830965,-1.0,-0.36032344908098,0.5597169820541423,1.0,-0.36032344908098,-0.03981132136942822,-0.26203354359165054,-0.3395754730812137,0.33333333333333326,-0.6268553452972383,0.27985849102707117,1.0,0.33021226345939314,0.6226145560464076,0.03481760957112412,0.5,1.0,0.1194339641082851,0.11943396410828488,-1.0,-1.0,-0.9999999999999999,-0.15587001993984184,-0.46643081837846134,-1.0,-0.29390954562804605,-1,-0.9999999999999999,-0.16470233983896265,1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1,1.0,0.1194339641082851,-0.2706634637143981,-0.8600707544864644,-0.5842356559129398,1
159,-1.0,-1.0,-1.0,-0.593413530678019,-0.593413530678019,-1.0,1,-1.0,1.0,-1.0,-0.593413530678019,-1.0,-0.593413530678019,1.0,-1.0,1.0,0.593413530678019,1.0,0.593413530678019,1.0,-0.593413530678019,-1.0,-1.0,0.0,-0.593413530678019,1.0,-1.0,-0.1868270613560381,-0.5,1.0,-1,1.0,-0.2967067653390094,-1.0,-1.0,0.20329323466099058,-1.0,0.8644711768926729,0.9167821679244357,-1.0,0.593413530678019,0.0,0.33333333333333326,0.7967067653390094,0.20000000000000018,-0.3967067653390095,-0.593413530678019,-1.0,0.19780451022600642,0.0,-0.728942353785346,0.15884620412946848,-1.0,-1.0,-0.593413530678019,-0.728942353785346,0.2540053402992788,-1.0,-1.0,0.5400343702905794,-0.09224904756011376,-0.7967067653390095,-0.9999999999999999,0.20329323466099058,-0.062275687118679146,-0.9999999999999999,0.9999999999999998,-0.29181620858754714,0.15246992599574294,-0.728942353785346,-0.8644711768926728,-0.20329323466099058,0.10164661733049529,-0.10164661733049529,-0.7428953320689228,-0.6542115292429307,-0.19506014800851434,0.20329323466099058,-0.0894779824697034,-1.0,-0.6483533826695047,-1.0,-0.717390261303957,-0.11111111111111116,-0.37802405920340565,-1.0,0.48949447207626084,-1,-0.9999999999999999,-1.0,1.0,-1.0,-0.9999999999999999,0.8644711768926729,-1,1.0,-0.0894779824697034,-0.6910146511328797,-0.75,-0.05568843870742368,1
139,1.0,1.0,-0.5259460395139446,1.0,1.0,-0.5259460395139446,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.5259460395139444,0.8612776327714597,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-0.2629730197569722,0.2629730197569722,1.0,-1,1.0,-0.2629730197569722,-1.0,1.0,0.7629730197569722,-1.0,-0.8419820131713147,0.2778547786162906,0.5259460395139444,-1.0,-0.2370269802430277,-1.0,0.0,-1.0,-0.22075683161115567,-1.0,0.29032258064516125,-0.17531534650464797,-1.0,0.33333333333333326,0.4020147164961969,-1.0,-1.0,-1.0,0.33333333333333326,0.30273931707513824,-1.0,-1.0,-0.1428571428571428,0.3616264286598294,0.5259460395139446,-0.7291120225793968,-1.0,0.3333333333333335,0.1428571428571428,0.33333333333333326,-0.21645643566356798,0.5,0.33333333333333326,-0.6839640263426296,-0.7629730197569723,-0.11851349012151391,0.7037162746962153,0.49135132016209093,-0.12987386139814072,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1.0,-0.9176237553329066,-0.2691290979397962,-0.3814865098784861,-1.0,-0.039435621714670965,-1,-0.9999999999999999,-0.5823511699194813,1.0,-1.0,-0.9999999999999999,0.8419820131713149,-1,1.0,-0.1280308345634602,-0.6121718023372843,-0.809256745060757,-0.05568843870742368,1
136,0.14381762025741018,0.14381762025741018,1.0,1.0,1.0,1.0,1,-1.0,-0.14381762025741018,0.14381762025741018,-1.0,-1.0,1.0,-0.14381762025741018,-1.0,-0.14381762025741018,1.0,1.0,1.0000000000000002,0.14381762025741018,1.0,-1.0,-1.0,0.5719088101287051,-1.0,1.0,-0.14381762025741018,0.14213678480694236,0.35786321519305764,1.0,-1,1.0,0.7140455949356475,-0.35786321519305764,-1.0,0.0,-1.0,0.23745491982839328,0.6432629815941517,-0.14381762025741018,-1.0,0.4289316075965288,-0.42921174683827346,0.0,-0.31505409620592806,-0.11370942784555382,-1.0,-0.3548387096774195,0.04793920675247021,-0.35786321519305764,0.33333333333333326,0.5846775327974756,-1.0,-1.0,-1.0,0.33333333333333326,0.4638030616748128,-1.0,-1.0,0.34638993128148,-0.3570097420217472,-0.4280911898712949,0.1428571428571428,-0.5719088101287051,-0.33333333333333326,0.1428571428571428,0.5719088101287051,-0.2701614289746923,0.5,0.33333333333333326,0.04793920675247021,0.0,0.5719088101287051,-0.6789316075965288,0.8505078384576699,-0.5051300877653406,-0.5,0.0,-0.34638993128147977,-1.0,-0.5710683924034712,0.14381762025741018,-0.9999999999999999,-0.4923836511969145,0.09503799577970384,-1.0,0.36602645718752846,-1,0.14381762025741018,-0.8212082153824765,1.0,-1.0,-0.9999999999999999,-0.04793920675246999,-1,1.0,-0.34638993128147977,-0.6679483307938565,-0.8570227974678237,-0.05568843870742368,1
