,CL1R,CL7R,CT2BIN,CL5R,DEMOC,CL2R,MOD,CON,FEMALE,COLGRD,SOMCOL,CL9R,WWWWHITE,INDEP,CL8R,REPUB,AGE65PLM,COMHS,BABS,PTYID3,W2TOTCL,CD4A_A,AGE4049M,W12EDUC3,WWWBLACK,CD8,VPROUD,AGE5059M,LIB,STRATA,DOG1R,AGE3039,IDEO3,WWWHOMLN,DOG4R,W1TRUAM2,CL7,COMPLET2,CT1A,ADVDEG,CD7_A,P17_A,INCA,CENSDIV,PROUD,W2CIVLIB,AGE1829,EDUCAT4,GT2,CL5,CL2,CL6B,FIP2,CL4A,AGE6064M,CL10R,WWWAGEC1,CD5A,INCOME,WWWEDU3,CL9,X1,FIP1,W1STATE,WWWHISP,WWWEDU5,MEANFR,CL1,SEC4,CL8,LOPROU,B1,W12RACE4,CD6,W2SECURE,CLPROP,V1_B,WWWRACE4,WWWAGE,RAC3,MNDOG,WWWRACE3,B2,NEWRACE,POLINT,DOG2R,LTHS,FIPCOM,IWER3,RI2_A,DOG6R,DOG5R,DOG3R,DG2,DG1,WWWBRNUS,CL10,DG3,P1,DG4,W3IWER4_A
161,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.9999999999999998,-1.0,-0.9999999999999999,-1.0,0.0,-0.1428571428571428,0.0,-0.3548387096774195,-1.0,0.6363636363636365,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.1428571428571428,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.33333333333333326,1.0,-0.5,0.0,0.1428571428571428,-0.5,0.0,-0.40740740740740744,-1,-0.5,-0.7333333333333333,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.4545454545454545,0.75,-1.0,-0.9999999999999999,-0.08823529411764719,-1.0,-0.66666666666665,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.4285714285714285,0.0,-1.0,-1.0,-1.0,-1.0,-0.25,-0.9999999999999999,1.0,0.1428571428571428,-0.25,-1.0,-0.1428571428571428,1
378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.8181818181818183,-1.0,-1.0,1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,-1.0,-0.5,0.20000000000000018,0.33333333333333326,-1.0,1.0,-1.0,-0.75,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,0.09090909090909105,-1.0,1.0,0.0,-0.9999999999999999,0.7142857142857144,0.5,-0.9999999999999999,0.5,-1.0,-1.0,0.9999999999999998,1.0,-0.25,1.0,-0.9999999999999999,0.5,0.0,-0.5925925925925926,-1,0.5,-0.7333333333333333,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.09090909090909083,-0.97222222222225,-1.0,-0.9999999999999999,0.5882352941176467,-1.0,-0.25,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,0.4285714285714285,-1.0,-1.0,-0.75,-0.25,-1.0,-0.75,-0.4285714285714285,1.0,-0.9999999999999999,-0.25,-1.0,-0.4285714285714285,1
149,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.5,0.6000000000000001,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.75,-0.1428571428571428,-1.0,0.41935483870967727,-1.0,0.6363636363636365,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.1428571428571428,0.5,-0.9999999999999999,0.75,-1.0,1.0,0.33333333333333326,1.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.4444444444444444,-1,0.0,-0.46666666666666656,0.75,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.4545454545454545,0.41666666666675,-1.0,-0.9999999999999999,-0.11764705882352966,-1.0,0.1666666666666501,-1,-0.9999999999999999,-1.0,1.0,0.0,-1.0,0.4285714285714285,0.0,-1.0,0.0,-0.75,-0.5,-1.0,1.0,1.0,0.1428571428571428,0.75,-1.0,-0.4285714285714285,1
38,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-1.0,-1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,1.0,0.5,-1.0,0.0,-1.0,-0.5,-1.0,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-0.75,-0.1428571428571428,-1.0,-0.29032258064516125,-1.0,-0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,-0.9999999999999999,0.5,-0.9999999999999999,0.0,-1.0,1.0,0.9999999999999998,1.0,-0.25,0.0,-0.9999999999999999,1.0,0.0,-0.03703703703703698,-1,-0.5,0.8666666666666667,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.2727272727272727,-0.41666666666675,-1.0,-0.9999999999999999,0.7058823529411762,-1.0,0.3333333333333499,-1,-0.9999999999999999,-1.0,1.0,0.0,-1.0,0.4285714285714285,0.0,-1.0,-0.75,-0.25,0.0,-1.0,-0.7142857142857142,1.0,0.1428571428571428,-1.0,-1.0,-0.4285714285714285,1
373,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,-0.75,-0.9999999999999999,-1.0,-0.3548387096774195,-1.0,-0.4545454545454545,-1.0,-0.9999999999999999,0.0,0.1428571428571428,-0.9999999999999999,0.0,0.1428571428571428,0.0,1.0,-1.0,0.6666666666666667,1.0,-0.25,-1.0,-0.9999999999999999,-0.5,0.0,0.40740740740740744,-1,-1.0,0.19999999999999996,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.6363636363636365,-0.41666666666675,-1.0,-0.9999999999999999,0.2058823529411764,-1.0,0.1666666666666501,-1,-0.9999999999999999,-1.0,1.0,0.0,1.0,-0.1428571428571429,0.0,-1.0,-0.75,0.0,-0.75,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,-0.5,-1.0,-0.1428571428571428,1
434,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,0.5,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,-0.9999999999999999,-1.0,-0.3548387096774195,-1.0,-0.09090909090909083,-1.0,1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,-0.33333333333333326,1.0,0.5,1.0,0.1428571428571428,0.5,0.0,0.40740740740740744,-1,0.5,-0.19999999999999973,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,0.2727272727272727,-0.25,-1.0,-0.9999999999999999,-0.4411764705882355,-1.0,0.5833333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,0.4285714285714285,0.0,-1.0,-0.25,-0.25,-0.25,-0.75,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.9999999999999999,1
71,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,0.3333333333333335,-1.0,0.75,-0.1428571428571428,-1.0,-0.935483870967742,1.0,0.09090909090909105,-1.0,1.0,0.75,0.1428571428571428,-0.9999999999999999,0.0,-0.9999999999999999,0.5,-1.0,1.0,0.9999999999999998,1.0,0.5,1.0,0.1428571428571428,1.0,-1.0,0.2962962962962963,-1,0.5,-0.8666666666666666,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.33333333333333337,0.09090909090909105,0.0,-1.0,-0.9999999999999999,0.4117647058823528,-1.0,-0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,0.9999999999999999,0.0,-1.0,-1.0,-0.75,-0.25,-0.75,-0.4285714285714285,-1.0,0.1428571428571428,-0.75,-0.5,-0.1428571428571428,1
305,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6363636363636365,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.5,0.20000000000000018,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,-0.75,-0.9999999999999999,-1.0,0.9999999999999998,-1.0,0.09090909090909105,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,0.0,-1.0,-1.0,0.33333333333333326,1.0,-0.25,0.0,0.1428571428571428,-0.5,0.5,0.9259259259259258,-1,0.0,-0.06666666666666665,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.2727272727272727,-0.13888888888899986,-1.0,-0.9999999999999999,0.11764705882352922,-1.0,0.6666666666666501,-1,-0.9999999999999999,-1.0,1.0,0.0,-1.0,0.7142857142857141,-1.0,-1.0,0.0,-0.25,0.0,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,-1.0,-0.4285714285714285,1
351,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.8181818181818183,-1.0,-1.0,0.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1.0,0.3333333333333335,-1.0,0.75,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,0.2727272727272727,-1.0,0.3333333333333335,0.0,-0.9999999999999999,0.1428571428571428,0.5,-0.9999999999999999,0.5,-1.0,1.0,-0.33333333333333326,1.0,0.5,0.0,-0.9999999999999999,-0.5,0.5,0.962962962962963,-1,0.0,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,-0.13888888888899986,-0.75,-0.9999999999999999,-0.5000000000000002,-1.0,-0.83333333333335,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,0.7142857142857141,0.0,-1.0,-1.0,-1.0,-0.75,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.5,-1.0,-0.4285714285714285,1
58,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1.0,1.0,0.0,-1,1.0000000000000004,1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.0,-1.0,0.5,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,-0.1428571428571428,-1.0,0.41935483870967727,-1.0,-0.09090909090909083,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.0,-1.0,0.25,0.0,0.1428571428571428,1.0,0.0,0.7407407407407407,1,0.0,-0.33333333333333326,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.11111111111111116,0.2727272727272727,-0.25,-1.0,0.3333333333333335,-0.2941176470588236,-1.0,0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,0.4285714285714285,0.0,-1.0,-1.0,-0.25,-0.25,-1.0,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.7142857142857142,1
336,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.75,-0.9999999999999999,-1.0,-0.3548387096774195,-1.0,0.09090909090909105,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.9999999999999999,0.5,0.7142857142857144,0.5,-1.0,1.0,0.0,1.0,-0.25,0.0,0.1428571428571428,0.0,0.0,0.40740740740740744,-1,-0.5,1.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,0.0,-0.9999999999999999,-0.7777777777777778,0.09090909090909105,0.0,-0.25,-0.9999999999999999,-0.23529411764705888,-1.0,0.9166666666666501,-1,0.1428571428571428,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,0.0,-1.0,0.0,-0.25,0.0,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,1
314,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.75,-0.9999999999999999,-1.0,0.41935483870967727,-1.0,0.4545454545454546,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.1428571428571428,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.0,1.0,0.75,0.0,-0.9999999999999999,0.0,-1.0,0.7407407407407407,-1,-0.5,-0.5999999999999999,-1.0,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,-0.1470588235294119,-1.0,-0.08333333333334991,-1,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.9999999999999999,0.0,-1.0,0.0,-1.0,-0.25,-0.25,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
409,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,-0.5999999999999999,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,0.3333333333333335,-1.0,0.75,-0.1428571428571428,0.0,-0.935483870967742,-1.0,-0.09090909090909083,-1.0,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,-0.33333333333333326,1.0,-0.5,0.0,0.1428571428571428,0.0,-1.0,0.5185185185185184,-1,0.0,-0.06666666666666665,-1.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,0.2727272727272727,-0.25,-1.0,-0.9999999999999999,-0.4411764705882355,-1.0,0.1666666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,0.9999999999999999,0.0,-1.0,-0.75,-0.25,-0.25,-0.75,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
303,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1.0,-1.0,1.0,-1,-0.9999999999999999,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,0.7142857142857144,-1.0,-0.935483870967742,-1.0,-0.09090909090909083,-1.0,1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,-1.0,1.0,0.33333333333333326,1.0,0.5,1.0,-0.9999999999999999,0.0,0.5,0.2962962962962963,-1,0.5,-0.19999999999999973,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,0.2727272727272727,-0.25,1.0,-0.9999999999999999,-0.08823529411764719,-1.0,-0.1666666666666501,-1,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.1428571428571428,0.0,-1.0,-0.25,-1.0,-0.25,-0.25,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
268,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1.0,-1.0,1.0,-1,0.20000000000000018,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,1.0,-1.0,0.0,-0.1428571428571428,-1.0,0.29032258064516125,-1.0,0.4545454545454546,-1.0,1.0,-1.0,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,0.0,1.0,1.0,0.6666666666666667,1.0,0.75,1.0,0.1428571428571428,1.0,-1.0,-0.5925925925925926,-1,0.5,-0.9999999999999999,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.2727272727272727,0.5,-1.0,-0.9999999999999999,0.17647058823529393,-1.0,-0.66666666666665,-1,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,-1.0,0.9999999999999999,0.0,-1.0,0.0,-1.0,-1.0,-0.25,-0.1428571428571428,1.0,0.1428571428571428,-0.25,-1.0,-0.1428571428571428,1
127,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,-0.9999999999999999,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,0.33333333333333326,-1.0,1.0,-1.0,-0.75,-0.9999999999999999,-1.0,-0.935483870967742,-1.0,0.8181818181818183,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,0.1428571428571428,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.33333333333333326,1.0,-0.25,0.0,0.1428571428571428,0.0,-1.0,0.2962962962962963,-1,-0.5,-0.19999999999999973,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.7777777777777778,-0.6363636363636362,0.41666666666675,-0.75,-0.9999999999999999,-2.220446049250313e-16,-1.0,0.1666666666666501,-1,-0.9999999999999999,-1.0,0.3333333333333335,-0.25,-1.0,0.9999999999999999,0.0,-1.0,0.0,-0.25,-1.0,-0.75,-0.9999999999999999,1.0,-0.9999999999999999,-0.25,-1.0,-0.1428571428571428,1
231,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0000000000000002,-1.0,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-0.1428571428571428,-1.0,-0.3548387096774195,1.0,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,0.0,-1.0,1.0,0.33333333333333326,1.0,0.0,0.0,-0.9999999999999999,-0.5,-1.0,0.9999999999999998,-1,-0.5,-0.5,0.0,-0.33333333333333326,0.1428571428571428,-1.0,0.0,-0.9999999999999999,-1.0,-0.09090909090909083,0.25,-0.75,-0.9999999999999999,-0.02941176470588247,-1.0,-0.4166666666666501,-1,0.1428571428571428,-1.0,0.3333333333333335,-0.75,-1.0,0.9999999999999999,0.0,-1.0,-0.75,-1.0,-0.75,-0.5,-0.9999999999999999,1.0,0.1428571428571428,-0.5,-0.5,-0.1428571428571428,1
347,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,-1,1.0000000000000004,1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.0,-1.0,1.0,0.33333333333333326,-1.0,0.3333333333333335,-1.0,0.75,-0.9999999999999999,-1.0,0.41935483870967727,-1.0,0.09090909090909105,-1.0,0.3333333333333335,0.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.5,-1.0,1.0,0.9999999999999998,-1.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.7407407407407407,1,0.0,-0.8666666666666666,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.7777777777777778,0.09090909090909105,0.13888888888899986,-0.75,0.3333333333333335,0.7352941176470589,-1.0,0.08333333333334991,-1,-0.9999999999999999,-1.0,1.0,0.0,-1.0,0.4285714285714285,0.0,-1.0,-0.25,-1.0,-0.25,-1.0,-0.7142857142857142,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
287,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0000000000000002,-1.0,1.0,-1.0,-1,-0.5999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.0,-0.1428571428571428,-1.0,-1.0,-1.0,0.4545454545454546,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,0.5,-0.9999999999999999,0.0,-1.0,1.0,0.0,1.0,-0.25,0.0,-0.9999999999999999,0.5,-1.0,-0.11111111111111116,-1,-0.5,-0.19999999999999973,0.0,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.2727272727272727,0.5,-0.75,-0.9999999999999999,-0.3529411764705883,-1.0,0.08333333333334991,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,0.9999999999999999,0.0,-1.0,-0.75,-0.75,-0.25,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-0.75,-1.0,-0.1428571428571428,1
396,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,1,-0.5999999999999999,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.75,0.7142857142857144,0.0,-0.29032258064516125,-1.0,0.6363636363636365,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.5,1.0,1.0,0.6666666666666667,1.0,-1.0,-1.0,0.1428571428571428,1.0,0.0,0.03703703703703698,-1,-1.0,0.3333333333333335,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.33333333333333326,0.5555555555555554,-0.4545454545454545,0.75,-0.75,-0.33333333333333326,0.23529411764705865,0.0,0.6666666666666501,0,-0.9999999999999999,0.0,0.3333333333333335,0.0,1.0,-0.1428571428571429,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,-0.1428571428571428,1
377,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.8181818181818183,-1.0,-1.0,1.0,-1,1.0000000000000004,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-0.19999999999999996,-1.0,-1.0,0.3333333333333335,-1.0,-0.75,-0.1428571428571428,-1.0,0.41935483870967727,-1.0,0.09090909090909105,-1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,0.5,1.0,0.5,-1.0,1.0,-0.33333333333333326,1.0,-0.25,1.0,-0.9999999999999999,0.0,0.0,-0.8518518518518519,-1,0.5,-0.19999999999999973,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-0.11111111111111116,-0.09090909090909083,0.6944444444444999,1.0,-0.9999999999999999,-0.5588235294117649,-1.0,-0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,-0.1428571428571429,0.0,-1.0,-0.75,-0.75,0.0,-0.25,1.0,1.0,0.1428571428571428,-1.0,-1.0,-0.1428571428571428,1
266,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1.0,-1.0,0.0,-1,1.0000000000000004,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-0.3548387096774195,-1.0,0.2727272727272727,1.0,0.3333333333333335,0.0,0.1428571428571428,-0.9999999999999999,0.5,-0.9999999999999999,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-0.9999999999999999,-0.5,-1.0,-0.07407407407407407,-1,0.0,-0.8666666666666666,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,0.33333333333333326,-0.09090909090909083,0.25,-0.75,-0.9999999999999999,-0.9705882352941178,-1.0,0.3333333333333499,-1,-0.9999999999999999,-1.0,0.3333333333333335,0.0,-1.0,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.1428571428571428,1.0,0.1428571428571428,-1.0,-1.0,-0.1428571428571428,1
