,WWWWHITE,WWWMALE,WWWSEX,W12WHITE,AGE65PLM,AGE4049M,W12EDUC3,W1FIPCOM,W12BLACK,W2TOTCL,WWWBLACK,AGE5059M,AGE3039,W2FIPCOM,WWWHOMLN,AGE1829,W1TRUAM2,EDUCAT4,W2CIVLIB,CENSDIV,W12HISP,WWWBRNUS,WWWAGEC1,WWWEDU3,WWWHISP,WWWEDU5,W1STATE,AGE6064M,W12RACE4,W2SECURE,WWWRACE4,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,RACES,W12OTHET,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,USAWT2CC,USAWT2NC,RHWT2RC,MULT2
826,1,1,-1,1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,-0.3548387096774195,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,-0.09090909090909094,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,0.2266666666666668,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3499022702759832,-0.6963810623898478,-1.0,-1.0,-1.0,-1.0,-1.0
1622,1,1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.33333333333333326,0.8181818181818183,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.9636363636363636,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8418698457392155,-0.7139202486033563,-0.7139202486033357,-1.0,-1.0
113,-1,-1,1,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,1.0,-1.0,1.0,0.3333333333333335,-0.09090909090909083,0.41935483870967727,1.0,1.0,-0.33333333333333326,0.0,1,0.0,0.709090909090909,-1.0,0.3333333333333335,0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.6,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9479789663549859,-0.9079579917188855,-0.9570130835841488,-0.9628503847447113,-0.9710380399040706,-1.0,-0.9451074369525315,-1.0
708,1,-1,1,1.0,-1.0,1.0,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-0.09090909090909083,0.35483870967741926,-1.0,1.0,0.0,0.0,-1,-0.5,0.6727272727272726,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.15351592874130127,-0.24452191471526452,-0.6471646597824152,-0.8138130298381897,-0.6631615115650504,-1.0,-0.1535159287413278,-1.0
949,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,-0.5,0.38181818181818183,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.6251301215239655,-0.6251301215241281,-1.0,-1.0,-1.0,-1.0,-1.0
3217,1,-1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-0.4545454545454545,0.35483870967741926,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.6727272727272726,-1.0,-0.9999999999999999,0.6363636363636365,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9534642865146779,-0.9158103310075388,-0.9158725226161407,-1.0,-1.0
522,-1,1,-1,-1.0,-1.0,-1.0,1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,-0.29032258064516125,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,0.018181818181818077,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.6,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9970905778906335,-0.9970905778905123,-1.0,-1.0,-1.0,-1.0,-1.0
842,1,-1,1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,1.0,-1.0,0.9999999999999998,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,0.8909090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.8133333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.842639929653628,-0.9265072077685427,-1.0,-1.0,-1.0,-1.0,-1.0
2139,-1,1,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-0.6363636363636362,0.29032258064516125,1.0,-1.0,0.9999999999999998,0.0,1,-0.5,-0.6000000000000001,-1.0,0.3333333333333335,0.8181818181818183,0.3333333333333335,-1.0,-1,-1.0,0.3600000000000001,1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9943910255486937,-0.9956272253933103,-0.9961960677307707,-1.0,-1.0
1132,1,1,-1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.6,1.0,-0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.6666666666666667,1.0,-1,1.0,-0.38181818181818183,1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.1200000000000001,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9127014423854977,-0.8897325757555197,-0.9485011611772095,-0.9808186827241111,-0.9652982917558395,-1.0,-0.9127014423856067,-1.0
95,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,1.0,0.4545454545454546,0.9999999999999998,-1.0,-1.0,0.33333333333333326,1.0,-1,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,0.040000000000000036,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.9911498877581172,-0.9917847053997594,-0.9961631630067248,-0.9980480407180687,-0.9964686303588477,-1.0,-0.9911498877581397,-1.0
1343,-1,1,-1,-1.0,-1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.6000000000000001,1.0,0.8181818181818183,0.9354838709677418,-1.0,1.0,0.0,1.0,-1,0.5,-0.4545454545454546,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.3599999999999999,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.8072381574159591,-0.61834221105907,-0.6183422110590457,-0.8068990659975288,-0.846103593169751,-1.0,-0.631379368940975,-1.0
2800,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.4545454545454546,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.8181818181818181,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.039999999999999813,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9982327992892815,-0.996802884672058,-0.9967625403657581,-1.0,-1.0
2168,-1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.4545454545454546,1,-1.0,-1.0,0.1428571428571428,-1.0,1.0,-1.0,-0.33333333333333326,0.09090909090909105,0.29032258064516125,-1.0,-1.0,-1.0,0.0,-1,-0.5,-0.6000000000000001,-1.0,-0.33333333333333326,-0.4545454545454545,-0.33333333333333326,0.0,0,0.0,-0.84,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.2727272727272727,-1.0,-1.0,-1.0,-0.9969936922402587,-0.997604051143297,-0.9975872338908582,-1.0,-1.0
1322,1,-1,1,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,1.0000000000000002,-1,1.0,-1.0,0.4285714285714285,-1.0,-1.0,0.20000000000000018,0.3333333333333335,0.6363636363636365,0.29032258064516125,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.5636363636363637,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.039999999999999813,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.6151429527855738,-0.5965442580450673,-0.8115717096919732,-0.914848529025618,-0.8459489794258901,-1.0,-0.6151429527855897,-1.0
473,-1,1,-1,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,0.6000000000000001,-0.9999999999999999,-1.0,-0.935483870967742,-1.0,1.0,-1.0,-1.0,-1,-1.0,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.8933333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9920490665130787,-0.9920490665132496,-1.0,-1.0,-1.0,-1.0,-1.0
1447,1,-1,1,1.0,-1.0,-1.0,-1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,-0.19999999999999996,-0.33333333333333326,0.09090909090909105,-0.29032258064516125,-1.0,1.0,-1.0,0.0,-1,-0.5,-0.3090909090909091,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.9199999999999999,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.35466618311838083,-0.17429278681999905,-0.6143651402241949,-0.859151564578477,-0.7451853153603216,-1.0,-0.3546661831183193,-1.0
1604,1,-1,1,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-0.09090909090909083,0.9354838709677418,-1.0,1.0,0.0,0.0,-1,0.0,-0.7454545454545455,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.30666666666666664,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9130691807854834,-0.8427298875039986,-0.8430779035590455,-1.0,-1.0
1336,1,1,-1,1.0,-1.0,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,0.41935483870967727,-1.0,-1.0,-0.33333333333333326,0.0,-1,-0.5,0.709090909090909,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,0.49579604770030006,-0.3014096402445411,-1.0,-1.0,-1.0,-1.0,-1.0
642,1,-1,1,1.0,-1.0,-1.0,0.0,0.9999999999999999,-1.0,0.8181818181818183,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,0.3333333333333335,0.4545454545454546,-0.935483870967742,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.5199999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-0.5189720596293853,-0.5046939137577086,-0.7686743072299654,-0.8937603099165219,-0.8077974168201127,-1.0,-0.5189720596293579,-1.0
2712,-1,-1,1,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,0.3333333333333335,-0.09090909090909083,0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,0.0,-0.6363636363636365,-1.0,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,0.0,0,0.0,0.30666666666666687,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9883851811850538,-0.990743292408985,-0.9904860779139237,-1.0,-1.0
1726,1,-1,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,1.0,-1.0,-1.0,0.3333333333333335,0.09090909090909105,-0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,0.09090909090909083,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,-0.6533333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9429626374314402,-0.8968113666857914,-0.8968875929873212,-1.0,-1.0
1451,-1,1,-1,-1.0,-1.0,-1.0,0.0,0.4285714285714285,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,1.0,1.0,-0.6,0.3333333333333335,0.4545454545454546,0.29032258064516125,1.0,1.0,-1.0,0.0,1,0.0,-0.6000000000000001,-1.0,0.3333333333333335,-0.2727272727272727,0.3333333333333335,-1.0,-1,-1.0,-0.9199999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.8181818181818181,-0.5217577618952489,-0.6211394936155176,-0.8230585661332535,-0.7288377979821914,-0.7886010710911461,-1.0,-0.49535908136092366,-1.0
340,-1,-1,1,-1.0,-1.0,-1.0,0.0,-0.1428571428571429,1.0,0.2727272727272727,1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.4181818181818182,-1.0,-0.33333333333333326,-0.8181818181818181,-0.33333333333333326,0.0,0,0.0,0.040000000000000036,1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.09090909090909083,-0.9800196251114154,-0.9920873920589667,-0.9920873920590908,-0.990427587822275,-0.9923710372170668,-1.0,-0.9617913052628939,-1.0
220,1,1,-1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,1.0,-1.0,1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.29032258064516125,-1.0,1.0,-0.33333333333333326,1.0,-1,1.0,-0.6000000000000001,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.6799999999999999,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9982236515080267,-0.9991703815944696,-1.0,-1.0,-1.0,-1.0,-1.0
1232,1,1,-1,1.0,-1.0,-1.0,1.0,-0.1428571428571429,-1.0,0.09090909090909105,-1,-1.0,-1.0,-0.1428571428571429,-1.0,1.0,0.20000000000000018,1.0,-0.2727272727272727,0.41935483870967727,-1.0,1.0,-0.6666666666666666,1.0,-1,0.5,-0.23636363636363644,-1.0,-0.9999999999999999,-0.4545454545454545,-0.9999999999999999,-1.0,-1,-1.0,-0.8133333333333332,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,0.09090909090909105,-0.9043014397229602,-0.8956333924961202,-0.9512570540651961,-0.9792021125317167,-0.962373688280327,-1.0,-0.9043014397231035,-1.0
164,-1,1,-1,-1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,0.6000000000000001,1.0,-1.0,0.41935483870967727,1.0,1.0,0.33333333333333326,1.0,1,0.5,0.709090909090909,-1.0,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1,-1.0,0.01333333333333342,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9692813148235692,-0.9856532731439072,-1.0,-1.0,-1.0,-1.0,-1.0
499,-1,-1,1,-1.0,-1.0,1.0,1.0,0.4285714285714285,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-0.6,1.0,-1.0,-0.935483870967742,-1.0,-1.0,0.0,1.0,-1,0.5,0.2727272727272727,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9930787900556668,-0.9930787900556016,-1.0,-1.0,-1.0,-1.0,-1.0
1256,1,1,-1,1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-0.19999999999999996,1.0,-0.09090909090909083,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.4181818181818182,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.7000543671804521,-0.6728863209400496,-0.8472261889668101,-0.9348136952121491,-0.882068780901778,-1.0,-0.7000543671804287,-1.0
2059,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-0.29032258064516125,-1.0,1.0,0.0,0.0,-1,-0.5,0.018181818181818077,-1.0,-0.33333333333333326,-0.2727272727272727,-0.33333333333333326,0.0,0,0.0,-0.41333333333333333,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.7676444745364976,-0.8148187078394404,-0.8760177009496777,-1.0,-1.0
1742,1,-1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,0.4545454545454546,-0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.0,-1,-0.5,-0.34545454545454546,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.5733333333333333,1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9540802161530119,-0.9169246345925625,-0.9162346251685387,-1.0,-1.0
1111,-1,1,-1,-1.0,-1.0,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,1.0,-1,0.5,-0.20000000000000007,-1.0,1.0,-1.0,1.0,1.0,1,1.0,-0.46666666666666656,-1.0,0.1428571428571428,1.0000000000000004,1.0,-1.0,-1.0,-0.9420361139713486,-0.9813650739409776,-1.0,-1.0,-1.0,-1.0,-1.0
1073,1,-1,1,1.0,1.0,-1.0,-1.0,-0.1428571428571429,-1.0,1.0000000000000002,-1,-1.0,-1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,0.09090909090909105,-0.29032258064516125,-1.0,1.0,0.9999999999999998,0.0,-1,-0.5,0.09090909090909083,-1.0,-0.9999999999999999,0.09090909090909105,-0.9999999999999999,-1.0,-1,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-0.8455916163478009,-0.8024338523382691,-0.907729528779879,-0.9662993342601103,-0.9390307426066137,-1.0,-0.8455916163476331,-1.0
1511,1,1,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.8181818181818183,0.9999999999999998,-1.0,1.0,0.0,0.0,-1,0.0,0.8909090909090909,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,-0.2799999999999998,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.6259522920726218,-0.32329494147038373,-0.31512182565012004,-1.0,-1.0
1463,1,-1,1,1.0,-1.0,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.29032258064516125,-1.0,1.0,0.33333333333333326,1.0,-1,0.5,0.3090909090909091,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.1466666666666665,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5271285867473439,-0.7791521035169471,-1.0,-1.0,-1.0,-1.0,-1.0
2598,1,1,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,-0.2727272727272727,0.41935483870967727,-1.0,1.0,0.33333333333333326,1.0,-1,1.0,0.709090909090909,-1.0,-0.9999999999999999,0.4545454545454546,-0.9999999999999999,-1.0,-1,-1.0,0.01333333333333342,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9962824223822567,-0.9932743777702652,-0.9931895073368501,-1.0,-1.0
16,-1,1,-1,-1.0,1.0,-1.0,-1.0,0.4285714285714285,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-0.9999999999999999,0.2727272727272727,0.41935483870967727,-1.0,1.0,0.9999999999999998,-1.0,-1,-1.0,0.709090909090909,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,0.52,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.9478739332409839,-0.9896780701031298,-0.989678070103006,-0.9709705759247321,-0.9768643063245416,-1.0,-0.9003187385751783,-1.0
1870,1,-1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-0.09090909090909083,-0.935483870967742,-1.0,1.0,-0.33333333333333326,1.0,-1,1.0,0.49090909090909074,-1.0,-0.9999999999999999,0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.5733333333333333,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.941352273429188,-0.8938979910833578,-0.8948419591342287,-1.0,-1.0
593,-1,1,-1,-1.0,-1.0,1.0,1.0,0.9999999999999999,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,1.0,0.4545454545454546,0.29032258064516125,-1.0,1.0,0.0,1.0,-1,0.5,-0.5636363636363637,-1.0,1.0,-0.2727272727272727,1.0,1.0,1,1.0,-0.33333333333333326,-1.0,0.1428571428571428,1.0000000000000004,1.0,-0.8181818181818181,-0.7930662152507935,-0.6722244548740768,-0.894622782117586,-0.948318632098222,-0.9065011164359381,-1.0,-0.7930662152508465,-1.0
489,-1,1,-1,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,-0.935483870967742,-1.0,1.0,0.6666666666666667,0.0,-1,-0.5,0.19999999999999996,1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0,0.0,0.14666666666666672,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1.0,-0.9045887981581362,-0.9045887981582174,-1.0,-1.0,-1.0,-1.0,-1.0
1690,1,-1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,0.8181818181818183,-1.0,-1.0,1.0,0.9999999999999998,1.0,-1,0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-0.6363636363636362,-0.9999999999999999,-1.0,-1,-1.0,0.3600000000000001,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9740306586367251,-0.9530177988134313,-0.953435789927196,-1.0,-1.0
1345,-1,-1,1,-1.0,-1.0,-1.0,0.0,0.4285714285714285,1.0,1.0000000000000002,1,-1.0,-1.0,0.4285714285714285,-1.0,1.0,0.6000000000000001,0.3333333333333335,0.2727272727272727,0.9999999999999998,-1.0,-1.0,-0.6666666666666666,0.0,-1,0.0,-0.9636363636363636,-1.0,-0.33333333333333326,-0.09090909090909083,-0.33333333333333326,0.0,0,0.0,-0.7866666666666666,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-0.3759145860426464,-0.2318530426810531,-0.23185304268128626,-0.8623532353937369,-0.7509775894218037,-1.0,-0.3759145860426897,1.0
808,1,1,-1,1.0,-1.0,-1.0,0.0,-0.1428571428571429,-1.0,0.8181818181818183,-1,1.0,-1.0,0.1428571428571428,-1.0,-1.0,0.20000000000000018,0.3333333333333335,0.2727272727272727,-0.3548387096774195,-1.0,1.0,0.33333333333333326,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.2727272727272727,-0.9999999999999999,-1.0,-1,-1.0,-0.09333333333333327,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.6363636363636362,-0.5836117081549963,-0.5166763789758115,-0.7742705479074216,-0.9090236885197258,-0.8354110214276695,-1.0,-0.5836117081552633,-1.0
2044,-1,1,-1,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0000000000000002,1,-1.0,1.0,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,0.8181818181818183,-0.3548387096774195,-1.0,1.0,-0.33333333333333326,0.0,-1,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.6363636363636362,-0.33333333333333326,0.0,0,0.0,-0.43999999999999995,-1.0,0.1428571428571428,-0.5999999999999999,-1.0,-0.8181818181818181,-1.0,-1.0,-1.0,-0.9964026990665353,-0.9971330450015752,-0.9980451359631752,-1.0,-1.0
1105,1,-1,1,1.0,-1.0,1.0,0.0,0.9999999999999999,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,0.9354838709677418,-1.0,1.0,0.0,0.0,-1,0.0,0.23636363636363633,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-0.22666666666666657,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6562527189399063,-0.8394577007272879,-1.0,-1.0,-1.0,-1.0,-1.0
