,CL1R,CL7R,CL5R,CT2BIN,CL2R,DEMOC,MOD,FEMALE,COLGRD,CON,CL9R,WWWWHITE,SOMCOL,W12WHITE,REPUB,INDEP,CL8R,BABS,COMHS,IWER3,PTYID3,AGE65PLM,AGE4049M,CD4A_A,W12EDUC3,WWWBLACK,LIB,CD8,W2TOTCL,AGE5059M,FIPCOM,VPROUD,IDEO3,AGE3039,STRATA,DOG6R,W1TRUAM2,CT1A,DOG4R,CD7_A,SEC8,COMPLET2,ADVDEG,WWWHOMLN,SEC5,PROUD,CENSDIV,EDUCAT4,AGE1829,F2,INCA,GT2,W2CIVLIB,CL7,CL2,P17_A,CL5,INCOME,AGE6064M,CL6B,WWWAGEC1,WWWEDU3,FIP2,CL4A,CL9,CL10R,WWWEDU5,MEANFR,B1,W1STATE,CD5A,FIP1,CL1,CL8,SEC4,W2SECURE,WWWHISP,W12HISP,RAC3,WWWRACE3,W12RACE4,WWWRACE4,WWWAGE,NEWRACE,CD6,POLINT,LOPROU,B2,CLPROP,MNDOG,LTHS,IWER1,V1_B,DOG2R,USAWT2RC,P1,WWWBRNUS,DOG3R,DOG5R,CL10
2234,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-0.19999999999999973,1.0000000000000002,-1.0,0.4285714285714285,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-0.5,0.75,-0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,0.41935483870967727,-0.33333333333333326,1.0,1.0,0.0,0.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,0.7142857142857144,0.1428571428571428,-0.5,-1.0,-1.0,-0.6666666666666666,0.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,-0.5,-0.9999999999999999,-1.0,0.709090909090909,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.3333333333333335,-0.2727272727272727,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.8529411764705884,-1.0,-0.7777777777777778,-0.9999999999999999,-1.0,-0.9999999999999999,0.49295774647888013,0.0,-1.0,-1.0,-1.0,-0.25,-1.0,-1.0,1.0,-0.75,1.0,0.1428571428571428
631,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,-0.1428571428571429,1.0,0.0,-1.0,1.0,0.0,0.6000000000000001,-0.33333333333333326,-1.0,0.0,-0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.35483870967741926,-0.33333333333333326,-1.0,-0.33333333333333326,0.75,0.0,0.2727272727272727,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,-0.5,-1.0,0.5,0.33333333333333326,0.0,0.1428571428571428,0.5,0.1428571428571428,-1.0,-0.5,0.7333333333333334,-1.0,-0.2727272727272728,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.05882352941176494,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.6901408450704831,-0.1666666666666501,-1.0,1.0,1.0,-0.75,-0.24689985942376758,-1.0,1.0,-0.75,-1.0,-0.9999999999999999
1447,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-0.25,-0.19999999999999996,0.3333333333333335,-0.5,-0.75,-0.7142857142857142,1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.29032258064516125,-0.33333333333333326,1.0,-0.33333333333333326,0.75,-1.0,0.09090909090909105,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,0.06666666666666687,-1.0,-0.3090909090909091,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.9705882352941178,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,-0.25,-1.0,1.0,-1.0,-0.75,-0.13878889506527503,-0.5,1.0,-0.25,-1.0,-0.9999999999999999
2095,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,-0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.41935483870967727,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,-0.09090909090909083,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.75,-1.0,0.5,0.0,0.0,0.1428571428571428,0.5,0.1428571428571428,1.0,0.0,-0.06666666666666665,-1.0,0.4181818181818182,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.9999999999999999,0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.17647058823529438,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.40845070422544505,-0.5,-1.0,1.0,-1.0,-1.0,-0.8028037215764282,-1.0,1.0,-0.75,-0.5,0.1428571428571428
1509,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,1.0,1.0000000000000004,1.0000000000000002,-1.0,0.4285714285714285,-1.0,1.0,-1.0,1.0,-0.25,-1.0,-0.9999999999999999,-1.0,0.75,-0.1428571428571428,1.0,-1.0,-1.0,1.0,-1.0,-0.935483870967742,0.3333333333333335,1.0,1.0,1.0,-1.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,1.0,-1.0,0.5,-1.0,0.0,0.1428571428571428,0.0,0.1428571428571428,1.0,0.0,-0.9999999999999999,0.0,0.2727272727272727,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.9411764705882354,-1.0,-0.7777777777777778,0.3333333333333335,1.0,0.1428571428571428,0.9999999999999998,-0.75,-1.0,1.0,-0.75,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.1428571428571428
1772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-0.75,-0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,1.0,-1.0,1.0,-1.0,0.0,-0.09090909090909083,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.25,-1.0,0.5,-0.33333333333333326,1.0,0.1428571428571428,0.5,-0.9999999999999999,1.0,0.5,-0.5999999999999999,-1.0,0.9636363636363636,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,0.3333333333333335,0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5882352941176472,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,-0.267605633802799,0.08333333333334991,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,1.0,-0.25,-0.5,0.1428571428571428
1785,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,-0.1428571428571429,1.0,0.0,-1.0,1.0,-0.75,-1.0,1.0,-0.5,0.75,-0.1428571428571428,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.29032258064516125,0.3333333333333335,-1.0,1.0,-1.0,0.0,0.4545454545454546,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.0,0.0,0.0,0.1428571428571428,0.5,0.1428571428571428,1.0,0.0,-0.19999999999999973,-1.0,0.3090909090909091,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.9999999999999999,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.23529411764705888,-1.0,0.5555555555555554,0.3333333333333335,-1.0,-0.9999999999999999,0.49295774647888013,-0.4166666666666501,-1.0,1.0,-1.0,-0.75,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428
681,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.75,0.20000000000000018,-0.33333333333333326,-1.0,0.0,-0.9999999999999999,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-0.3548387096774195,1.0,-1.0,-0.33333333333333326,-1.0,0.0,0.8181818181818183,-0.9999999999999999,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,0.0,1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,1.0,0.3333333333333335,-1.0,-0.4181818181818182,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.6363636363636362,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.32352941176470607,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.9718309859155216,-0.75,-1.0,1.0,-1.0,-1.0,-0.8696424576685805,-1.0,1.0,-0.75,-1.0,0.1428571428571428
998,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.75,0.20000000000000018,0.3333333333333335,-1.0,0.0,-0.4285714285714285,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.29032258064516125,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-0.25,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.0,0.1428571428571428,1.0,0.0,-0.19999999999999973,-1.0,-0.34545454545454546,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.02941176470588225,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,-0.3333333333333499,-1.0,1.0,-0.75,-0.75,-1.0,-1.0,1.0,-0.5,-0.5,0.1428571428571428
270,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-0.5999999999999999,-1.0,-1.0,0.4285714285714285,1.0,0.0,-1.0,0.0,-0.25,0.6000000000000001,1.0,-0.5,0.75,-0.9999999999999999,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,-0.5,-1.0,0.5,0.0,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,0.3333333333333335,-1.0,-0.1636363636363637,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.26470588235294135,0.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.40845070422544505,0.1666666666666501,-1.0,1.0,-0.75,-0.25,-1.0,-1.0,1.0,-0.25,-0.5,0.1428571428571428
304,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,0.20000000000000018,-1.0,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,0.0,-1.0,0.6000000000000001,-0.9999999999999999,-1.0,0.75,-0.9999999999999999,-1.0,1.0,-1.0,0.3333333333333335,-1.0,-0.3548387096774195,1.0,-1.0,0.3333333333333335,0.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-0.5,1.0,0.5,0.6666666666666667,1.0,0.1428571428571428,0.5,-0.9999999999999999,1.0,1.0,0.3333333333333335,-1.0,-0.4181818181818182,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,0.2941176470588234,0.0,-0.11111111111111116,-0.33333333333333326,-1.0,-0.9999999999999999,0.12676056338040653,0.0,-1.0,1.0,-0.75,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.1428571428571428
1395,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,-1.0,1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,0.0,0.20000000000000018,1.0,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,1.0,0.3333333333333335,-1.0,0.35483870967741926,0.3333333333333335,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.5,-0.9999999999999999,1.0,0.0,0.6000000000000001,-1.0,-0.0181818181818183,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.02941176470588247,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,0.12676056338040653,-0.1666666666666501,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.25,-1.0,0.1428571428571428
941,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,0.20000000000000018,0.8181818181818183,-1.0,0.4285714285714285,1.0,0.0,-1.0,1.0,-0.75,0.6000000000000001,-0.33333333333333326,0.5,0.0,-0.4285714285714285,1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.9354838709677418,-0.33333333333333326,-1.0,0.3333333333333335,1.0,0.75,0.09090909090909105,0.1428571428571428,0.1428571428571428,-0.1428571428571428,-0.9999999999999999,-0.25,-1.0,0.5,0.9999999999999998,0.0,0.1428571428571428,0.5,0.1428571428571428,1.0,-0.5,-0.7333333333333333,-1.0,0.23636363636363633,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.09090909090909083,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.8823529411764706,-1.0,-0.7777777777777778,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,0.08333333333334991,-1.0,1.0,-1.0,-0.75,-0.6033583976184979,-1.0,1.0,-0.75,0.5,1.0
1840,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,0.0,-1.0,1.0,-0.25,-1.0,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,1.0,-1.0,0.3333333333333335,-1.0,-0.935483870967742,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.2727272727272727,-0.9999999999999999,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,0.75,-1.0,0.5,0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,-1.0,1.0,-0.33333333333333326,0.75,0.2727272727272727,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.9999999999999999,-0.09090909090909083,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.08823529411764719,0.0,-0.11111111111111116,1.0,-1.0,0.1428571428571428,0.23943661971832042,-0.75,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999
1165,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,0.4285714285714285,1.0,-1.0,1.0,1.0,-0.75,-0.19999999999999996,0.3333333333333335,0.5,-0.75,-0.7142857142857142,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.29032258064516125,0.3333333333333335,-1.0,0.3333333333333335,-1.0,0.0,0.09090909090909105,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.75,-1.0,0.5,-0.33333333333333326,0.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.0,0.06666666666666687,-1.0,-0.1636363636363637,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.5588235294117649,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,-0.4366197183099234,0.25,-1.0,1.0,-1.0,-1.0,-0.5084461687054828,-1.0,1.0,0.0,0.5,0.1428571428571428
3224,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,0.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-0.3548387096774195,-0.33333333333333326,-1.0,1.0,0.0,-1.0,0.6363636363636365,0.7142857142857144,0.1428571428571428,-0.1428571428571428,0.1428571428571428,-0.5,-1.0,0.5,0.33333333333333326,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,-0.7333333333333333,-1.0,-0.4181818181818182,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.4545454545454545,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.08823529411764719,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.7464788732394403,-0.66666666666665,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571428571428
1095,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,1.0000000000000004,-1.0,-1.0,0.9999999999999999,1.0,0.0,-1.0,1.0,-0.25,-0.19999999999999996,0.3333333333333335,-1.0,0.0,-0.1428571428571428,-1.0,-1.0,-1.0,1.0,-1.0,-0.3548387096774195,0.3333333333333335,1.0,1.0,0.0,0.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,0.1428571428571428,-0.5,-1.0,0.5,-0.6666666666666666,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.0,-0.9999999999999999,-1.0,-0.09090909090909094,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.33333333333333326,0.3333333333333335,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-0.8529411764705884,-1.0,-0.11111111111111116,0.3333333333333335,-1.0,-0.9999999999999999,0.12676056338040653,0.08333333333334991,-1.0,1.0,-1.0,-0.25,-1.0,-1.0,1.0,-0.75,0.5,0.1428571428571428
1853,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,-1.0,-0.1428571428571429,1.0,-1.0,-1.0,1.0,-0.75,-1.0,0.3333333333333335,1.0,-0.75,-0.7142857142857142,-1.0,1.0,-1.0,0.3333333333333335,-1.0,0.9999999999999998,1.0,-1.0,0.3333333333333335,0.0,0.0,0.09090909090909105,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.5,0.6666666666666667,1.0,0.1428571428571428,-1.0,-0.9999999999999999,1.0,1.0,-0.33333333333333326,-1.0,0.45454545454545436,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,0.09090909090909105,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.2941176470588234,-1.0,-0.11111111111111116,1.0,-1.0,-0.9999999999999999,-0.014084507042239292,-0.3333333333333499,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.75,-0.5,0.1428571428571428
464,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,1.0,1.0,1.0,0.0,-0.25,0.6000000000000001,1.0,0.5,0.75,-0.4285714285714285,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,0.29032258064516125,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,0.7142857142857144,0.1428571428571428,-0.75,-1.0,0.5,-0.33333333333333326,0.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,-0.5,0.19999999999999996,-1.0,-0.1636363636363637,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.9999999999999999,-1.0,-1,-1.0,0.0,0,-0.33333333333333326,-0.33333333333333326,-0.6176470588235295,0.0,-0.11111111111111116,-0.33333333333333326,-1.0,-0.9999999999999999,0.6901408450704831,0.25,-1.0,1.0,-0.75,-0.25,-1.0,-1.0,1.0,0.0,-0.5,0.1428571428571428
574,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,-0.25,1.0,0.3333333333333335,-0.5,-0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,0.41935483870967727,1.0,-1.0,0.3333333333333335,-1.0,0.0,0.4545454545454546,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.25,-1.0,0.0,0.33333333333333326,1.0,-0.9999999999999999,0.0,-0.9999999999999999,1.0,0.5,0.06666666666666687,-1.0,0.709090909090909,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.0588235294117645,-1.0,0.5555555555555554,0.3333333333333335,-1.0,-0.9999999999999999,-0.15492957746488512,0.4166666666666501,-1.0,1.0,-1.0,-0.25,-0.6090074731994627,-1.0,1.0,-0.25,0.5,0.1428571428571428
1119,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,1.0,0.0,-1.0,1.0,-0.75,1.0,-0.33333333333333326,-1.0,0.0,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.935483870967742,-0.9999999999999999,-1.0,1.0,-1.0,0.0,-1.0,0.1428571428571428,-0.9999999999999999,-0.1428571428571428,-0.9999999999999999,0.0,-1.0,0.0,0.9999999999999998,-1.0,0.7142857142857144,0.5,0.1428571428571428,1.0,-1.0,-0.33333333333333326,-1.0,0.2727272727272727,0.1428571428571428,0.1428571428571428,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,0.44117647058823506,-1.0,-0.7777777777777778,-0.33333333333333326,-1.0,0.1428571428571428,-0.15492957746488512,0.25,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.25,0.5,0.1428571428571428
1153,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-0.9999999999999999,1.0000000000000002,1.0,0.4285714285714285,1.0,1.0,-1.0,1.0,-1.0,0.6000000000000001,-0.33333333333333326,-1.0,0.75,-0.7142857142857142,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.29032258064516125,1.0,-1.0,1.0,-1.0,-1.0,0.4545454545454546,-0.9999999999999999,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.75,-1.0,0.5,0.33333333333333326,1.0,-0.9999999999999999,0.5,0.1428571428571428,1.0,0.5,-0.46666666666666656,-1.0,0.018181818181818077,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0.33333333333333326,-0.33333333333333326,-0.2727272727272727,1,1.0,-1.0,-1,0.3333333333333335,0.3333333333333335,-0.02941176470588247,-1.0,-0.7777777777777778,1.0,-1.0,-0.9999999999999999,0.6901408450704831,-0.91666666666665,-1.0,1.0,-0.75,-1.0,-0.8444074935380603,-1.0,1.0,-0.75,-1.0,0.1428571428571428
