,CL5R,CL1R,CT2BIN,CL7R,DEMOC,CL2R,CON,MOD,FEMALE,COLGRD,CL9R,WWWWHITE,SOMCOL,REPUB,COMHS,CL8R,INDEP,AGE65PLM,CD4A_A,PTYID3,WWWBLACK,BABS,W12EDUC3,AGE5059M,W2TOTCL,AGE4049M,VPROUD,LIB,AGE3039,FIPCOM,CD8,IDEO3,STRATA,W1TRUAM2,CT1A,COMPLET2,ADVDEG,CD7_A,CL10R,P17_A,PROUD,CL9,WWWHOMLN,INCA,EDUCAT4,FIP1,CENSDIV,W2CIVLIB,CL4A,GT2,CL7,CL2,CL5,CL6B,INCOME,X1,WWWEDU3,MEANFR,WWWAGEC1,WWWEDU5,AGE1829,W1STATE,AGE6064M,CL1,CL8,FIP2,B1,CD5A,WWWRACE3,CD6,NEWRACE,W2SECURE,WWWHISP,LOPROU,V1_B,WWWAGE,WWWRACE4,CLPROP,W12HISP,MNDOG,POLINT,IWER3,GT3,LTHS,B2,DOG2R,USAWT2RC,CL10,DOG3R,DOG5R,DOG1R,DOG6R,DOG4R,WWWBRNUS,DG3,PFR5R,DG2,RACES,PFR1R,F5
3114,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,-0.9999999999999999,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,-0.9999999999999999,-1.0,-1.0,-0.33333333333333326,0.1428571428571428,-0.935483870967742,-0.09090909090909083,0.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.5,0.25,-0.9183673469387755,0.0,0.3333333333333335,0.6666666666666667,-0.5,-1.0,0.49090909090909074,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,-0.7777777777777778,-1.0,0.40000000000000013,-1,-1.0,-1.0,0.32307692307692326,-0.9999999999999999,-0.25,-1.0,-0.6521739130434578,-0.33333333333333326,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-0.5,-0.75,-0.5,-1.0,-1.0,1.0,-0.4285714285714285,0.3333333333333335,-0.5,-0.9999999999999999,-0.4285714285714285,-0.33333333333333326
726,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1,-1.0,0.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,0.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.29032258064516125,1.0000000000000002,0.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.5,-0.25,-0.9591836734693877,0.0,-0.06666666666666665,0.0,0.0,-1.0,-0.5636363636363637,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0,-0.11111111111111116,0.0,-0.8,-1,-1.0,-0.75,-0.23076923076923084,-0.33333333333333326,0.13888888888899986,-1.0,-0.5652173913043614,0.3333333333333335,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-0.2756706621355014,1.0,-1.0,-0.75,1.0,-1.0,-1.0,1.0,-0.1428571428571428,0.3333333333333335,-0.25,-0.5999999999999999,-0.4285714285714285,-0.33333333333333326
1763,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,1.0,1.0,1.0,0.8181818181818183,-1.0,-1.0,-1.0,-1.0,0.7142857142857141,-0.9999999999999999,0.0,1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,1.0,0.7142857142857144,-0.3548387096774195,0.4545454545454546,0.5,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,0.5,0.75,-0.9183673469387755,1.0,0.06666666666666687,0.33333333333333326,0.5,-1.0,0.38181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-1,-1.0,-1.0,-0.4,-1,1.0,-0.75,-0.04615384615384599,-0.9999999999999999,0.6944444444444999,-1.0,-1.0,1.0,1.0,-0.4285714285714285,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.1428571428571428,0.3333333333333335,-0.25,-0.9999999999999999,-0.7142857142857142,-0.33333333333333326
1023,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,1.0,0.6000000000000001,-0.9999999999999999,-1.0,-1.0,0.75,1.0,0.0,-1.0,0.1428571428571428,1.0,-1.0,0.3333333333333335,0.1428571428571428,0.41935483870967727,0.6363636363636365,0.75,-1.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.5,0.0,-0.9591836734693877,0.0,-0.46666666666666656,0.33333333333333326,0.0,-1.0,0.4181818181818182,-1.0,1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.4,-1,-1.0,-1.0,-0.07692307692307687,-0.9999999999999999,0.41666666666675,-1.0,0.21739130434781928,1.0,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,0.0,-0.7135931259987291,1.0,0.0,-0.75,0.0,0.0,-0.75,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,1.0
974,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,0.0,1.0,-0.19999999999999996,-0.9999999999999999,-1.0,-1.0,-0.75,1.0,0.0,1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,-0.935483870967742,0.4545454545454546,0.5,0.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.5,0.75,-0.9387755102040817,1.0,0.06666666666666687,-0.6666666666666666,0.5,1.0,0.49090909090909074,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-1,0.5555555555555554,-1.0,-0.19999999999999996,-1,-1.0,1.0,-0.7230769230769231,-0.9999999999999999,0.6944444444444999,-1.0,0.21739130434781928,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,0.0,-0.6224868241265831,1.0,0.5,-0.25,0.5,-0.75,-1.0,1.0,-0.7142857142857142,0.3333333333333335,-1.0,-0.9999999999999999,-0.1428571428571428,-0.33333333333333326
334,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.4285714285714285,0.20000000000000018,1.0,0.0,0.6000000000000001,1.0,-1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,-0.3548387096774195,-1.0,0.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.5,-0.9387755102040817,0.0,0.3333333333333335,0.9999999999999998,-0.5,-1.0,-0.38181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,1.0,0.1428571428571428,0,-0.11111111111111116,0.0,-1.0,-1,-1.0,-0.75,0.8153846153846156,-0.33333333333333326,0.41666666666675,-1.0,1.0,-0.9999999999999999,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,-0.9999999999999999,1.0,-1.0,-0.5999999999999999,-0.7142857142857142,-0.9999999999999999
1710,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.4285714285714285,0.20000000000000018,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,1.0,0.1428571428571428,0.41935483870967727,-0.09090909090909083,0.0,-1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.0,-0.9591836734693877,1.0,0.4666666666666668,0.6666666666666667,0.5,-1.0,-0.23636363636363644,1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,0.5555555555555554,-1.0,0.40000000000000013,-1,-1.0,-1.0,0.2615384615384615,-0.9999999999999999,-0.25,-1.0,0.8782608695652336,1.0,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-1.0,1.0,0.5,1.0,1.0,-0.25,0.0,1.0,-0.7142857142857142,-0.33333333333333326,-1.0,-0.9999999999999999,-0.1428571428571428,0.3333333333333335
1860,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.5999999999999999,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.75,1.0,-0.75,-1.0,-0.9999999999999999,-1.0,0.0,0.3333333333333335,-0.9999999999999999,-0.3548387096774195,-0.2727272727272727,0.5,0.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,0.5,-1.0,-0.9387755102040817,0.0,-0.33333333333333326,0.6666666666666667,0.0,-1.0,0.38181818181818183,1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0.1428571428571428,0,0.33333333333333326,0.0,0.6000000000000001,-1,-1.0,-0.75,0.2615384615384615,-0.33333333333333326,-0.5,-1.0,0.04347826086957429,1.0,1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-0.9999999999999999,1.0,-0.25,-0.5999999999999999,-0.9999999999999999,-0.9999999999999999
656,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,-0.1428571428571429,1.0000000000000004,-1.0,1.0,0.20000000000000018,-0.9999999999999999,1.0,1.0,0.0,1.0,-0.75,-1.0,-0.9999999999999999,1.0,1.0,1.0,0.1428571428571428,-0.3548387096774195,0.2727272727272727,0.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.0,0.75,-0.9183673469387755,1.0,0.8666666666666667,-0.33333333333333326,1.0,-1.0,-0.4181818181818182,-1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0,-0.7777777777777778,0.0,0.0,-1,-1.0,-0.75,-0.476923076923077,-0.33333333333333326,0.13888888888899986,-1.0,0.30434782608696787,0.3333333333333335,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,0.0,-0.675323931626809,1.0,1.0,-0.75,1.0,-0.75,-0.75,1.0,-0.9999999999999999,0.3333333333333335,-1.0,-0.5999999999999999,-0.1428571428571428,-0.33333333333333326
2371,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0,-1.0,0.9999999999999999,-0.9999999999999999,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,1.0,0.75,1.0,0.75,-1.0,-0.9999999999999999,-1.0,0.0,1.0,-0.9999999999999999,0.41935483870967727,0.09090909090909105,-1.0,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.5,-0.9183673469387755,1.0,0.06666666666666687,0.9999999999999998,1.0,-1.0,0.709090909090909,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0.1428571428571428,-1,-1.0,-1.0,0.19999999999999996,-1,1.0,-0.75,0.41538461538461524,-0.9999999999999999,0.0,-1.0,-1.0,1.0,-1.0,-0.7142857142857142,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.1428571428571428,0.3333333333333335,-0.25,-0.9999999999999999,-0.7142857142857142,-0.33333333333333326
642,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,0.8181818181818183,-1.0,1.0,-1.0,1.0,0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,-1.0,-0.75,1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-0.935483870967742,0.4545454545454546,0.5,0.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.5,0.0,-0.9591836734693877,0.0,-0.33333333333333326,-0.33333333333333326,0.0,-1.0,0.49090909090909074,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.4,-1,-1.0,-1.0,-0.5076923076923077,-0.9999999999999999,0.13888888888899986,-1.0,0.8260869565217548,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,0.0,-0.35805842930582754,1.0,0.5,-0.25,0.5,0.0,0.0,1.0,-0.7142857142857142,-0.33333333333333326,-1.0,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
1627,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,0.9999999999999999,-0.9999999999999999,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,-0.9999999999999999,-0.3548387096774195,0.2727272727272727,0.0,0.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.5,-0.9795918367346939,0.0,-0.19999999999999973,-0.33333333333333326,-0.5,-1.0,0.38181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,0.0,-1,-1.0,-1.0,-0.5384615384615383,-0.9999999999999999,0.25,-1.0,0.13043478260872288,0.3333333333333335,-1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.75,-1.0,1.0,-0.5,-0.25,1.0,-0.25,-0.75,1.0,-0.4285714285714285,-0.33333333333333326,-0.5,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
449,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.1428571428571429,0.20000000000000018,0.0,0.0,0.20000000000000018,0.3333333333333335,1.0,-1.0,-0.75,1.0,1.0,-1.0,-0.9999999999999999,-1.0,0.0,-0.9999999999999999,0.1428571428571428,-0.935483870967742,-1.0,0.0,-1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9591836734693877,-1.0,0.7333333333333334,0.33333333333333326,-1.0,-1.0,0.19999999999999996,-1.0,0.1428571428571428,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,0.1428571428571428,0,-0.11111111111111116,0.0,-1.0,-1,-1.0,-0.75,0.04615384615384621,-0.33333333333333326,-0.41666666666675,-1.0,0.30434782608696787,0.3333333333333335,-1.0,-0.7142857142857142,1.0,-0.9999999999999999,0.0,-1.0,1.0,1.0,-0.75,-1.0,-0.25,-0.25,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-0.5999999999999999,-0.1428571428571428,0.3333333333333335
1422,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,1.0,-1.0,0.4285714285714285,-0.5999999999999999,1.0,1.0,0.6000000000000001,-0.9999999999999999,-1.0,-1.0,0.75,-1.0,0.75,-1.0,-0.9999999999999999,-1.0,0.0,0.3333333333333335,0.1428571428571428,-0.3548387096774195,-0.6363636363636362,0.0,0.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.5,-0.9387755102040817,0.0,0.3333333333333335,0.9999999999999998,0.0,-1.0,-0.38181818181818183,-1.0,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,1.0,-1,-1.0,-0.75,0.5692307692307694,-0.9999999999999999,-0.6944444444444999,-1.0,-0.21739130434781928,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,0.0,-0.43806925256671303,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,1.0,-0.1428571428571428,-0.9999999999999999,-1.0,-0.9999999999999999,-0.1428571428571428,1.0
2071,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,-0.1428571428571429,-0.9999999999999999,0.0,1.0,-1.0,0.3333333333333335,-1.0,-1.0,0.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,-1.0,1.0,0.1428571428571428,-0.935483870967742,0.4545454545454546,0.5,0.75,0.33333333333333326,1.0,0.1428571428571428,0.5,0.75,-0.9795918367346939,1.0,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,0.49090909090909074,-1.0,0.1428571428571428,0.1428571428571428,1.0,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.19999999999999996,-1,-1.0,-0.75,-0.5076923076923077,-0.9999999999999999,0.13888888888899986,-1.0,-0.30434782608696787,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.4542260394299188,1.0,-0.5,0.0,0.5,-1.0,-1.0,1.0,-0.4285714285714285,-0.9999999999999999,-0.25,-0.9999999999999999,-0.9999999999999999,1.0
885,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,1.0,0.1428571428571428,-0.9999999999999999,-1.0,1.0,-0.19999999999999996,0.3333333333333335,-1.0,-1.0,0.0,1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,0.1428571428571428,-0.3548387096774195,0.8181818181818183,0.5,0.0,-1.0,0.1428571428571428,0.1428571428571428,0.5,0.75,-0.9795918367346939,0.0,-0.33333333333333326,-0.33333333333333326,0.0,-1.0,-0.09090909090909094,-1.0,0.1428571428571428,0.1428571428571428,0.7142857142857144,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-0.6000000000000001,-1,-1.0,-1.0,-0.5692307692307692,-0.9999999999999999,0.9722222222222503,-1.0,0.5652173913043614,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.25,-0.44432135505537884,1.0,-0.5,-0.25,1.0,-0.25,0.0,1.0,-0.4285714285714285,-0.33333333333333326,-0.75,-0.9999999999999999,-0.7142857142857142,0.3333333333333335
1328,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.7142857142857141,-0.9999999999999999,0.0,1.0,0.20000000000000018,-0.9999999999999999,-1.0,-1.0,-0.75,1.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,0.3333333333333335,-0.9999999999999999,0.9999999999999998,0.2727272727272727,0.0,-1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.5,-0.9591836734693877,0.0,-0.06666666666666665,-0.6666666666666666,0.0,1.0,0.45454545454545436,-1.0,-0.9999999999999999,-0.9999999999999999,0.7142857142857144,-0.9999999999999999,0.1428571428571428,-1,0.11111111111111116,-1.0,0.0,-1,-1.0,-1.0,-0.7538461538461538,-0.9999999999999999,-0.13888888888899986,-1.0,0.30434782608696787,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,-0.25,-0.1777322705769928,1.0,-0.5,-0.25,0.5,0.0,-0.75,1.0,-0.4285714285714285,-0.33333333333333326,-0.75,-0.9999999999999999,-0.4285714285714285,0.3333333333333335
302,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0000000000000002,-1.0,1.0,-1.0,-1.0,0.9999999999999999,-0.5999999999999999,-1.0,0.0,0.20000000000000018,1.0,-1.0,-1.0,0.75,1.0,-0.75,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,0.35483870967741926,-0.09090909090909083,0.5,0.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,0.0,-0.9795918367346939,1.0,-0.46666666666666656,0.9999999999999998,0.5,-1.0,-0.0181818181818183,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0,-0.7777777777777778,0.0,0.40000000000000013,-1,-1.0,1.0,0.3846153846153846,-0.33333333333333326,0.41666666666675,-1.0,0.13043478260872288,0.3333333333333335,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,0.0,-0.9765259203188561,1.0,-0.5,-1.0,0.5,0.0,-0.75,1.0,-0.4285714285714285,-0.33333333333333326,-1.0,-0.5999999999999999,-0.4285714285714285,0.3333333333333335
749,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9999999999999999,0.20000000000000018,0.0,1.0,0.20000000000000018,0.3333333333333335,-1.0,1.0,0.0,1.0,0.0,-1.0,0.1428571428571428,1.0,0.0,1.0,-0.9999999999999999,-1.0,-1.0,0.75,1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,0.5,-0.5,-0.9387755102040817,1.0,-0.8666666666666666,0.9999999999999998,1.0,-1.0,-0.12727272727272732,-1.0,-0.9999999999999999,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,-1,-0.11111111111111116,-1.0,-1.0,-1,-1.0,-0.75,0.8769230769230769,-0.9999999999999999,0.13888888888899986,-1.0,0.14782608695653177,0.3333333333333335,1.0,-0.7142857142857142,-1.0,-0.9999999999999999,1.0,-1.0,1.0,0.5,0.0,0.5,-0.75,-1.0,1.0,-0.7142857142857142,-0.9999999999999999,1.0,-0.9999999999999999,-0.7142857142857142,1.0
2000,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1,-1.0,-1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.1428571428571428,-0.19999999999999973,0.0,0.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,0.1428571428571428,0.35483870967741926,0.2727272727272727,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.5,-0.5,-0.9183673469387755,0.0,-0.7333333333333333,0.0,-0.5,-1.0,-0.2727272727272728,-1.0,-0.9999999999999999,0.1428571428571428,0.7142857142857144,0.1428571428571428,0.1428571428571428,0,0.5555555555555554,0.0,0.0,-1,-1.0,-0.75,-0.3846153846153846,-0.33333333333333326,0.25,-1.0,-0.39130434782606427,0.3333333333333335,1.0,-0.4285714285714285,-1.0,1.0,-0.75,-1.0,1.0,-0.5,-1.0,1.0,-0.75,-1.0,1.0,-0.4285714285714285,-0.9999999999999999,-0.5,-0.5999999999999999,-0.9999999999999999,1.0
532,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,0.9999999999999999,1.0000000000000004,1.0,0.0,0.20000000000000018,-0.9999999999999999,1.0,-1.0,0.75,1.0,0.75,-1.0,0.1428571428571428,-1.0,-1.0,1.0,-0.9999999999999999,0.35483870967741926,1.0000000000000002,-1.0,-1.0,-1.0,0.1428571428571428,0.1428571428571428,-1.0,-0.25,-0.9183673469387755,1.0,0.19999999999999996,-0.33333333333333326,0.5,-1.0,0.6727272727272726,-1.0,0.1428571428571428,0.1428571428571428,-0.9999999999999999,-0.9999999999999999,0.1428571428571428,0,1.0,0.0,-0.8,-1,1.0,-0.75,-0.4461538461538461,-0.33333333333333326,0.9722222222222503,-1.0,-0.6521739130434578,1.0,-1.0,-0.4285714285714285,-1.0,-0.9999999999999999,-1.0,-0.9882629601592231,1.0,-0.5,-1.0,0.5,-1.0,-1.0,1.0,-0.4285714285714285,-0.33333333333333326,-0.25,-0.5999999999999999,-0.4285714285714285,0.3333333333333335
